Season	SecCode	DYWIN	CELKEM_PS	PS_ZPS	TYPZONY	RD_1	RD_2	RD_3	RD_4	R_VIS	RT_R	RT_V	RT_A	RT_P	RT_C	RT_E	RT_O	RT_S	NR	Free	Resp_abs	Obs_abs	Resp	Obs
P07-202001	P7-0070	N	9	9	2	0	5	0	0	0	5	0	0	0	0	0	0	0	0	95	0	0	100	5
P07-202001	P7-0071	N	30	28	2	31	25	6	0	2	56	1	2	0	1	0	0	2	11	25	18	21	85	75
P07-202001	P7-0073	N	14	14	1	13	7	10	0	0	22	0	1	1	1	0	0	4	4	67	4	5	89	33
P07-202001	P7-0074	N	129	125	1	75	19	5	0	0	77	0	0	0	0	0	0	21	6	0	124	131	95	105
P07-202001	P7-0075	N	34	32	1	49	14	7	0	0	53	0	1	0	1	0	0	16	10	19	23	26	87	81
P07-202001	P7-0076	N	26	25	2	76	24	3	1	0	76	0	3	0	0	2	0	23	10	0	26	29	91	114
P07-202001	P7-0077	N	22	20	1	27	5	0	0	0	27	0	0	0	0	0	0	6	4	63	6	7	88	37
P07-202001	P7-0078	N	65	62	1	81	9	3	0	0	67	0	0	1	0	0	0	25	6	2	58	61	94	98
P07-202001	P7-0079	N	107	99	1	69	19	7	0	0	68	0	1	0	0	1	0	25	4	2	94	97	96	98
P07-202001	P7-0080	N	47	47	1	43	11	3	0	0	44	0	0	0	0	0	0	12	3	40	27	28	95	60
P07-202001	P7-0081	N	7	7	1	28	10	2	0	0	33	0	1	0	0	0	0	7	12	47	3	4	77	53
P07-202001	P7-0082	N	22	22	1	28	11	8	0	0	41	1	2	0	0	0	0	2	10	43	10	13	82	57
P07-202001	P7-0083	N	35	35	1	70	17	4	1	0	62	1	2	0	0	3	0	24	8	0	32	35	92	100
P07-202001	P7-0084	N	67	64	1	86	7	9	0	0	72	0	0	0	0	0	0	30	2	0	66	67	98	104
P07-202001	P7-0085	N	86	79	1	71	12	10	0	0	60	2	2	0	0	1	0	28	3	4	73	76	96	96
P07-202001	P7-0086	N	74	73	1	83	8	5	0	0	72	1	1	0	0	0	0	21	6	0	70	74	95	101
P07-202001	P7-0087	N	15	13	1	58	10	4	0	0	60	0	0	0	0	0	0	12	6	22	9	10	93	78
P07-202001	P7-0089	N	97	88	1	88	7	6	0	0	68	1	1	0	0	0	0	31	7	0	89	95	94	108
P07-202001	P7-0090	N	119	115	1	76	15	8	1	0	77	0	2	0	0	0	1	19	4	0	113	119	96	103
P07-202001	P7-0091	N	84	79	1	71	14	7	0	0	73	1	1	0	0	0	0	18	5	2	73	77	95	98
P07-202001	P7-0092	N	25	25	2	52	26	3	0	1	67	1	0	0	0	0	0	12	9	9	20	23	90	91
P07-202001	P7-0093	N	101	97	1	53	25	12	1	0	75	0	2	0	1	0	0	12	7	3	87	94	93	97
P07-202001	P7-0094	N	96	94	1	76	10	8	0	0	64	2	1	1	0	1	0	25	4	1	89	93	96	99
P07-202001	P7-0095	N	11	11	1	51	23	12	3	0	78	3	3	0	0	3	2	0	16	0	10	12	85	105
P07-202001	P7-0096	N	44	43	1	21	38	11	1	0	62	1	4	0	1	0	0	3	9	21	30	34	89	79
P07-202001	P7-0098	N	32	32	2	0	7	2	1	3	9	0	0	0	1	0	0	0	11	75	4	8	55	25
P07-202001	P7-0099	N	53	51	2	1	0	1	1	1	1	0	0	0	0	1	0	1	8	89	2	6	32	11
P07-202001	P7-0100	N	18	18	1	40	1	6	0	0	37	0	0	0	0	0	0	9	7	46	8	10	86	54
P07-202001	P7-0101	N	13	13	1	24	0	15	6	0	30	0	1	0	0	3	1	8	12	44	6	7	79	56
P07-202001	P7-0102	N	20	20	2	28	1	16	2	5	43	0	0	0	2	1	0	2	9	38	11	12	85	62
P07-202001	P7-0103	N	20	18	2	0	1	12	2	6	10	0	0	0	1	0	1	2	22	56	4	8	49	44
P07-202001	P7-0104	N	7	7	2	0	0	6	24	2	4	1	1	0	3	21	0	0	23	45	2	4	57	55
P07-202001	P7-0105	N	15	15	1	79	0	11	0	0	89	0	0	0	0	0	0	1	5	4	14	14	95	96
P07-202001	P7-0107	N	30	30	2	7	0	0	0	0	7	0	0	0	0	0	0	0	5	89	2	3	59	11
P07-202001	P7-0108	N	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	97	0	0	0	3
P07-202001	P7-0109	N	32	28	1	74	2	4	0	0	64	0	1	0	0	0	0	16	4	15	23	24	95	85
P07-202001	P7-0111	N	38	38	1	52	1	3	4	0	43	0	5	0	1	0	0	10	2	38	22	23	96	62
P07-202001	P7-0112	N	11	11	1	45	0	1	0	0	38	0	0	0	0	0	0	8	4	49	5	6	92	51
P07-202001	P7-0113	N	122	122	2	5	0	2	1	2	5	1	1	0	0	0	0	0	4	87	11	16	71	13
P07-202001	P7-0114	N	31	31	1	39	1	12	4	0	41	6	7	0	1	0	0	0	8	36	17	20	87	64
P07-202001	P7-0115	N	120	120	2	7	1	1	0	2	6	0	1	0	0	0	0	2	7	81	14	22	62	19
P07-202001	P7-0116	N	22	21	1	53	1	4	0	0	49	1	1	0	0	1	0	5	8	33	12	14	88	67
P07-202001	P7-0117	N	160	151	1	49	6	8	2	0	54	0	0	0	1	0	1	10	5	29	100	108	93	71
P07-202001	P7-0118	N	35	33	1	52	16	2	0	0	64	0	2	0	0	0	0	4	11	19	23	27	86	81
P07-202001	P7-0119	N	7	7	1	74	2	2	4	0	46	0	0	0	4	0	0	32	5	12	6	6	94	88
P07-202001	P7-0120	N	13	13	2	17	0	2	0	3	19	0	0	0	0	0	0	0	13	65	3	5	63	35
P07-202001	P7-0121	N	20	20	2	10	1	9	0	1	19	0	0	0	0	0	0	1	8	71	4	6	71	29
P07-202001	P7-0122	N	61	59	1	67	3	5	0	0	59	0	2	0	0	0	0	14	6	19	44	48	93	81
P07-202001	P7-0123	N	83	62	2	0	1	4	1	2	4	0	0	0	1	0	0	0	11	83	4	11	40	17
P07-202001	P7-0124	N	10	10	1	66	9	13	7	0	83	0	1	0	0	5	1	5	22	0	9	12	81	116
P07-202001	P7-0126	N	37	33	1	72	4	5	2	0	61	0	2	0	0	1	0	19	15	2	27	32	85	98
P07-202001	P7-0128	N	128	128	2	56	4	4	1	1	56	0	0	0	0	1	0	8	6	27	85	93	91	73
P07-202001	P7-0129	N	78	78	1	41	2	4	0	0	42	0	1	0	0	0	0	4	5	47	37	42	90	53
P07-202001	P7-0130	N	49	49	1	61	3	3	1	0	55	0	3	0	0	1	0	10	11	20	34	39	86	80
P07-202001	P7-0131	N	52	51	2	50	11	9	2	1	62	0	1	0	0	0	0	9	12	14	38	44	86	86
P07-202001	P7-0132	N	172	168	1	40	10	3	1	0	45	0	2	0	0	1	0	6	7	39	91	103	89	61
P07-202001	P7-0133	N	87	87	1	63	6	4	1	0	57	0	2	0	0	1	0	13	9	17	64	72	89	83
P07-202001	P7-0134	N	143	143	2	24	4	3	1	0	25	0	1	0	0	1	0	5	9	60	45	58	79	40
P07-202001	P7-0135	N	95	93	1	30	9	4	1	0	38	0	1	1	0	0	0	5	6	48	42	48	88	52
P07-202001	P7-0136	N	57	52	2	67	27	4	2	3	78	0	4	1	0	1	0	16	16	0	54	62	87	119
P07-202001	P7-0137	N	92	90	1	81	4	5	1	0	75	0	3	0	0	0	0	13	5	4	82	86	95	96
P07-202001	P7-0138	N	87	86	1	56	10	2	1	0	56	1	2	0	0	0	0	9	11	21	59	68	87	79
P07-202001	P7-0139	N	46	45	1	52	5	10	5	0	54	1	0	0	0	1	2	13	5	22	33	35	93	78
P07-202001	P7-0140	N	153	152	2	5	8	2	1	4	12	0	1	0	0	0	0	2	6	74	31	39	78	26
P07-202001	P7-0141	N	46	44	1	80	7	3	0	0	75	0	1	0	0	0	0	15	5	5	40	42	95	95
P07-202001	P7-0142	N	102	99	1	83	2	8	1	0	73	0	1	0	0	0	0	19	4	3	92	96	96	97
P07-202001	P7-0143	N	191	186	1	71	11	4	2	0	71	0	3	0	1	1	0	11	7	6	162	175	93	94
P07-202001	P7-0144	N	73	73	2	25	21	3	2	0	42	1	1	0	0	2	0	6	6	42	38	42	90	58
P07-202001	P7-0145	N	62	61	2	8	6	2	3	1	17	0	0	0	1	0	1	1	12	66	13	20	64	34
P07-202001	P7-0146	N	10	10	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	99	0	0	100	1
P07-202001	P7-0147	N	44	44	1	8	3	4	0	0	14	0	0	0	0	0	0	1	2	83	7	8	89	17
P07-202001	P7-0148	N	44	44	2	0	1	1	1	10	2	0	0	0	1	0	0	0	5	83	6	8	72	17
P07-202001	P7-0149	N	106	103	1	49	17	9	0	0	63	1	1	0	0	1	0	9	7	18	77	84	91	82
P07-202001	P7-0150	N	9	9	1															100		0		0
P07-202001	P7-0151	N	41	40	1	76	7	8	0	0	75	0	3	0	0	1	0	12	3	7	36	37	97	93
P07-202001	P7-0152	N	29	28	1	105	2	3	0	0	80	1	1	0	0	0	0	28	8	0	31	33	93	118
P07-202001	P7-0153	N	126	124	1	67	8	5	1	0	60	0	3	0	1	0	0	18	7	12	101	109	92	88
P07-202001	P7-0154	N	19	15	1	89	2	9	0	0	69	0	7	0	0	0	0	24	7	0	15	16	93	107
P07-202001	P7-0155	N	23	23	1	78	1	2	1	0	65	0	0	0	0	1	0	16	13	5	19	22	86	95
P07-202001	P7-0156	N	49	49	2	79	5	5	1	0	72	0	1	0	1	1	0	14	3	9	43	45	96	91
P07-202001	P7-0157	N	60	56	1	77	6	5	2	0	57	3	1	0	0	0	2	26	8	3	50	55	92	97
P07-202001	P7-0158	N	22	21	2	30	30	11	4	1	59	6	4	0	0	0	0	6	13	12	16	18	86	88
P07-202001	P7-0159	N	80	80	1	61	7	9	0	0	66	0	1	0	0	0	0	9	6	18	61	66	93	82
P07-202001	P7-0160	N	67	65	1	77	6	5	0	0	58	0	2	0	0	1	0	27	3	10	57	59	97	90
P07-202001	P7-0161	N	53	51	2	61	9	3	2	1	61	0	1	0	0	0	0	12	8	17	38	42	91	83
P07-202001	P7-0162	N	57	55	1	57	12	6	1	0	58	1	2	0	0	0	0	15	10	14	42	47	88	86
P07-202001	P7-0163	N	85	85	2	23	2	1	0	0	23	0	0	0	0	2	0	2	6	66	23	29	81	34
P07-202001	P7-0164	N	64	63	1	53	9	7	2	0	55	0	0	0	0	0	0	15	12	17	45	53	86	83
P07-202001	P7-0165	N	15	15	1	52	0	2	0	0	43	0	0	3	0	0	0	8	18	28	8	11	75	72
P07-202001	P7-0166	N	25	24	1	71	3	5	1	0	70	0	0	0	1	0	0	9	11	9	19	22	88	91
P07-202001	P7-0169	N	221	211	1	73	5	7	1	0	68	0	1	0	0	0	0	16	7	6	184	198	93	94
P07-202001	P7-0170	N	41	41	2	44	3	2	1	4	36	0	4	0	0	0	0	8	8	39	22	25	86	61
P07-202001	P7-0171	N	2	2	1	29	0	0	0	0	29	0	0	0	0	0	0	0	46	25	1	2	38	75
P07-202001	P7-0172	N	14	13	1	67	1	10	0	2	62	0	4	0	0	0	0	11	15	5	10	12	84	95
P07-202001	P7-0173	N	14	14	2	0	0	1	0	1	0	0	0	0	1	0	0	0	5	93	0	1	25	7
P07-202001	P7-0174	N	29	27	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	99	0	0	66	1
P07-202001	P7-0175	N	133	133	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	99	1	2	61	1
P07-202001	P7-0176	N	19	17	2	0	0	0	5	0	2	0	0	0	0	0	3	0	0	95	1	1	100	5
P07-202001	P7-0177	N	71	71	1	32	1	7	0	0	35	0	0	0	0	0	0	5	5	54	29	33	89	46
P07-202001	P7-0179	N	62	61	2	36	8	5	0	1	38	0	2	0	0	0	1	8	12	39	30	37	81	61
P07-202001	P7-0180	N	28	28	2	26	22	4	0	0	45	0	1	0	0	1	0	5	5	44	14	16	91	56
P07-202001	P7-****	X15																				0		
P07-202001	P7-0016	X15	3	3	3	14	1	0	13	5	28	0	0	0	0	0	0	0	57	10	1	3	37	90
P07-202001	P7-0033	X15				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	13	Infinity
P07-202001	P7-0041	X15	89	86	3	0	7	2	0	8	7	0	1	0	0	0	0	0	46	37	15	54	27	63
P07-202001	P7-0050	X15	26	24	3	14	4	0	0	18	18	0	0	0	0	0	0	0	56	7	9	22	40	93
P07-202001	P7-0051	X15	19	16	3	20	9	2	0	7	29	0	0	0	0	0	0	2	63	0	6	16	38	101
P07-202001	P7-0052	X15	54	54	3	18	7	1	0	12	20	0	4	0	0	0	0	2	51	11	20	48	43	89
P07-202001	P7-0063	X15	59	54	3	10	13	2	0	15	23	0	0	0	0	0	0	1	50	10	22	49	45	90
P07-202001	P7-0066	X15	15	15	3	0	7	1	0	4	8	0	0	0	0	0	0	1	28	60	2	6	31	40
P07-202001	P7-0067	X15	30	29	3	17	11	3	0	9	28	0	0	0	0	0	0	2	45	16	11	24	46	84
P07-202001	P7-0072	X15	9	9	3	0	2	0	0	0	2	0	0	0	0	0	0	0	2	97	0	0	58	3
P07-202001	P7-0088	X15	17	16	3	30	9	3	0	16	37	1	0	0	0	0	0	4	36	6	9	15	62	94
P07-202001	P7-0097	X15	16	16	3	0	2	2	0	2	3	0	0	0	0	0	0	1	93	2	1	16	6	98
P07-202001	P7-0106	X15	40	38	3	0	0	0	0	1	0	0	0	0	0	0	0	0	16	82	0	7	7	18
P07-202001	P7-0110	X15	18	18	3	9	0	1	0	14	10	0	0	0	0	0	0	0	56	20	4	14	30	80
P07-202001	P7-0125	X15	16	16	3	18	0	1	1	14	20	0	0	0	0	0	0	0	45	21	6	13	43	79
P07-202001	P7-0127	X15	73	65	3	6	1	1	0	16	7	0	0	0	0	0	0	1	62	14	15	56	28	86
P07-202001	P7-0167	X15	13	13	3	6	1	0	0	7	7	0	0	0	0	0	0	1	19	67	2	4	43	33
P07-202001	P7-0168	X15	20	17	3	1	9	0	0	9	7	0	0	0	0	0	0	2	39	42	3	10	32	58
P07-202001	P7-0181	X15	45	45	3	0	0	0	0	6	0	0	0	0	0	0	0	0	16	77	3	10	28	23
P07-202001	P7-****	X67																				0		
P07-202001	P7-0016	X67	3	3	3	1	0	1	15	10	16	0	0	0	0	0	0	0	97	0	1	4	21	124
P07-202001	P7-0033	X67				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	43	Infinity
P07-202001	P7-0041	X67	89	86	3	1	3	1	0	6	4	0	0	0	0	0	0	1	29	60	9	34	27	40
P07-202001	P7-0050	X67	26	24	3	7	2	1	0	15	8	0	1	0	0	0	0	0	78	0	6	25	24	102
P07-202001	P7-0051	X67	19	16	3	10	3	0	0	12	13	0	0	0	0	0	0	1	83	0	4	17	24	109
P07-202001	P7-0052	X67	54	54	3	13	4	2	0	13	17	0	2	0	0	0	0	0	73	0	17	57	30	105
P07-202001	P7-0063	X67	59	54	3	6	4	1	0	8	9	0	0	0	0	0	0	1	78	3	10	52	20	97
P07-202001	P7-0066	X67	15	15	3	2	4	2	0	0	7	0	0	0	0	0	0	0	36	56	1	7	17	44
P07-202001	P7-0067	X67	30	29	3	8	3	1	0	8	9	1	1	0	0	0	0	2	62	18	6	24	25	82
P07-202001	P7-0072	X67	9	9	3	0	3	0	0	0	3	0	0	0	0	0	0	0	11	86	0	1	20	14
P07-202001	P7-0088	X67	17	16	3	21	3	2	0	4	24	1	0	0	0	0	0	0	64	6	5	15	32	94
P07-202001	P7-0097	X67	16	16	3	0	4	1	0	5	5	0	0	0	0	0	0	0	71	20	2	13	12	80
P07-202001	P7-0106	X67	40	38	3	0	0	1	0	1	1	0	0	0	0	0	0	0	17	81	1	7	9	19
P07-202001	P7-0110	X67	18	18	3	10	0	2	0	8	12	0	0	0	0	0	0	1	68	11	4	16	23	89
P07-202001	P7-0125	X67	16	16	3	14	2	0	0	17	16	0	0	0	0	0	0	0	60	7	5	15	35	93
P07-202001	P7-0127	X67	73	65	3	7	1	1	0	14	8	0	0	0	0	0	0	0	74	3	15	63	23	97
P07-202001	P7-0167	X67	13	13	3	8	6	0	0	19	12	0	0	0	0	0	0	3	39	28	4	9	46	72
P07-202001	P7-0168	X67	20	17	3	0	2	0	0	12	3	0	0	0	0	0	0	0	53	32	3	12	22	68
P07-202001	P7-0181	X67	45	45	3	0	0	0	0	4	0	0	0	0	0	0	0	0	19	77	2	10	16	23
P07-202001	P7-0009	X	45	42	1	59	3	5	0	0	45	0	3	0	0	0	0	19	3	29	29	30	95	71
P07-202001	P7-0017	X	10	10	2	7	10	3	0	0	13	0	0	0	0	3	0	3	3	77	2	2	86	23
P07-202001	P7-0031	X	15	15	1	6	1	2	0	0	8	0	0	0	0	0	0	1	1	89	1	2	89	11
P07-202001	P7-0064	X	10	10	1															100		0		0
P07-202001	P7-0065	X	8	6	2															100		0		0
P07-202001	P7-0068	X	36	33	1															100		0		0
P07-202001	P7-0081	X	7	7	1	0	4	0	0	0	4	0	0	0	0	0	0	0	4	92	0	1	51	8
P07-202001	P7-0087	X	15	13	1	9	1	1	0	0	10	0	0	0	0	0	0	1	0	88	2	2	100	12
P07-202001	P7-0088	X	17	16	3	5	0	2	0	2	7	0	0	0	0	0	0	0	4	86	2	2	69	14
P07-202001	P7-0100	X	18	18	1															100		0		0
P07-202001	P7-0143	X	191	186	1	10	1	1	0	0	9	0	0	0	0	1	0	2	1	88	21	23	91	12
P07-202001	P7-0144	X	73	73	2	15	5	3	0	0	22	0	0	0	0	0	0	1	0	77	17	17	100	23
P07-202001	P7-0145	X	62	61	2	3	4	2	1	0	10	0	0	0	0	0	0	0	2	88	6	8	80	12
P07-202001	P7-0146	X	10	10	1															100		0		0
P07-202001	P7-0147	X	44	44	1															100		0		0
P07-202001	P7-0148	X	44	44	2	0	0	0	0	1	0	0	0	0	0	0	0	0	3	95	1	2	25	5
P07-202001	P7-0181	X	45	45	3	0	0	0	0	4	0	0	0	0	0	0	0	0	13	82	2	8	25	18
