Season	SecCode	DYWIN	CELKEM_PS	PS_ZPS	TYPZONY	RD_1	RD_2	RD_3	RD_4	R_VIS	RT_R	RT_V	RT_A	RT_P	RT_C	RT_E	RT_O	RT_S	NR	Free	Resp_abs	Obs_abs	Resp	Obs
P05-202001	P5-1628	D	14	11	2	40	4	17	13	5	59	0	8	0	0	1	0	5	12	8	9	10	87	92
P05-202001	P5-1629	D	21	19	2	40	3	7	3	6	33	0	7	0	0	6	0	7	23	17	11	16	72	83
P05-202001	P5-1630	D	8	8	1	31	3	2	1	1	29	0	1	0	0	0	0	6	19	43	3	5	67	57
P05-202001	P5-1631	D	44	44	1	56	8	1	5	0	58	0	1	0	0	0	0	10	17	13	31	38	81	87
P05-202001	P5-1632	D	18	15	1	69	1	0	25	1	63	0	0	0	0	0	0	31	8	0	16	17	93	112
P05-202001	P5-1633	D	83	81	2	46	4	4	4	7	49	0	1	0	0	1	0	7	12	23	53	63	85	77
P05-202001	P5-1634	D	44	43	2	54	5	2	3	4	52	0	4	0	0	0	0	8	14	18	29	35	83	82
P05-202001	P5-1636	D	3	3	1	68	2	6	9	1	68	0	9	0	0	0	0	8	12	2	3	3	87	98
P05-202001	P5-1652	D	18	18	1	47	8	2	2	0	56	0	0	0	0	0	0	3	8	33	11	12	88	67
P05-202001	P5-1653	D	59	56	1	40	3	6	5	0	39	1	1	0	0	1	0	12	18	28	30	41	75	72
P05-202001	P5-1654	D	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	53	47	0	2	0	53
P05-202001	P5-1655	D	8	8	1	13	2	0	0	0	13	1	0	0	0	0	0	1	8	77	1	2	66	23
P05-202001	P5-1656	D	4	4	1	29	1	2	2	0	21	1	11	0	0	0	0	2	23	42	1	2	61	58
P05-202001	P5-1657	D	20	20	2	21	1	0	0	4	13	0	4	0	0	0	0	6	12	61	5	8	69	39
P05-202001	P5-1658	D	8	8	1	0	4	0	1	0	4	0	0	0	0	1	0	0	21	74	0	2	21	26
P05-202001	P5-1659	D	27	27	1	5	10	1	1	0	13	1	0	0	0	0	0	3	5	77	5	6	76	23
P05-202001	P5-1701	D	16	15	1	76	8	4	6	1	77	0	6	0	2	0	0	8	15	0	14	16	86	110
P05-202001	P5-1702	D	4	4	1	65	0	0	0	8	8	0	18	34	0	0	0	6	24	4	3	4	75	96
P05-202001	P5-1703	D	11	11	1	20	12	11	10	0	35	0	0	0	8	0	1	9	11	36	6	7	82	64
P05-202001	P5-1704	D	33	31	2	35	7	10	2	8	40	3	0	0	0	0	0	10	18	20	19	25	77	80
P05-202001	P5-1705	D	18	12	1	40	7	1	6	0	43	0	0	0	0	0	0	12	23	24	6	9	70	76
P05-202001	P5-1706	D	17	16	1	20	9	10	7	1	31	0	3	0	1	4	0	7	14	39	8	10	78	61
P05-202001	P5-1716	D	26	26	1	21	8	2	1	0	22	1	5	0	0	0	0	4	13	55	8	12	71	45
P05-202001	P5-1725	D	3	3	1	64	0	0	0	0	64	0	0	0	0	0	0	0	27	10	2	3	70	90
P05-202001	P5-1728	D	29	26	1	57	0	9	0	0	53	0	0	0	0	0	0	13	14	20	17	21	82	80
P05-202001	P5-1729	D	17	16	1	36	0	2	8	0	35	0	0	0	0	0	0	12	6	47	7	8	89	53
P05-202001	P5-1730	D	27	27	2	26	8	0	1	4	31	0	0	0	0	0	0	3	16	46	10	15	70	54
P05-202001	P5-1731	D	6	4	2	26	0	0	0	3	25	0	0	0	0	0	0	2	12	60	1	2	71	40
P05-202001	P5-1732	D	15	13	2	51	0	1	0	5	42	0	0	0	0	0	0	10	12	32	7	9	83	68
P05-202001	P5-1733	D	34	33	2	28	1	2	1	9	26	0	0	0	0	0	0	5	10	50	13	17	79	50
P05-202001	P5-1734	D	28	27	1	71	1	3	4	0	52	1	0	0	0	0	0	26	8	13	21	24	91	87
P05-202001	P5-1735	D	42	42	1	50	7	2	0	0	47	0	1	0	0	0	0	11	9	32	25	28	86	68
P05-202001	P5-1736	D	24	24	1	54	8	2	7	0	52	0	0	0	0	0	0	18	3	27	17	18	96	73
P05-202001	P5-1737	D	35	34	1	38	2	1	0	1	37	0	1	0	0	0	0	3	7	50	14	17	85	50
P05-202001	P5-1738	D	9	9	1	35	0	3	0	0	35	0	4	0	0	0	0	0	31	30	4	6	56	70
P05-202001	P5-1739	D	10	10	1	43	0	0	2	0	45	0	0	0	0	0	0	1	8	46	5	5	85	54
P05-202001	P5-1740	D	10	10	1	75	0	0	5	0	54	0	9	0	0	0	0	17	16	6	8	9	83	94
P05-202001	P5-1741	D	10	10	1	3	2	0	0	0	5	0	0	0	0	0	0	0	8	87	1	1	40	13
P05-202001	P5-1742	D	16	16	1	10	5	0	0	0	11	0	4	0	0	0	0	0	8	77	2	4	64	23
P05-202001	P5-1743	D	11	10	1	51	0	1	0	2	43	0	0	0	0	0	0	7	13	36	5	6	80	64
P05-202001	P5-1744	D	6	6	1	6	3	2	3	0	11	0	0	0	0	0	0	3	8	79	1	1	65	21
P05-202001	P5-1745	D	29	29	1	23	3	1	1	1	15	0	8	0	0	0	0	5	15	57	8	13	65	43
P05-202001	P5-1746	D	5	5	1	5	8	0	3	0	15	0	0	0	0	0	0	0	5	80	1	1	77	20
P05-202001	P5-1747	D	6	6	1	19	7	0	0	0	21	0	0	0	0	0	0	4	17	57	2	3	59	43
P05-202001	P5-1748	D	17	17	1	12	0	0	0	0	9	0	4	0	0	0	0	0	16	71	2	5	44	29
P05-202001	P5-1749	D	63	62	1	15	0	1	0	0	12	0	0	0	0	1	0	2	8	76	10	15	66	24
P05-202001	P5-1801	D	19	18	1	53	1	3	2	0	48	0	7	0	0	0	0	4	13	29	11	13	82	71
P05-202001	P5-1803	D	15	15	1	24	37	1	9	1	43	0	7	3	7	0	0	11	7	20	11	12	91	80
P05-202001	P5-1804	D	6	4	1	48	16	11	11	0	50	0	34	0	0	0	0	0	5	10	3	4	94	90
P05-202001	P5-1806	D	3	3	1	53	34	0	0	0	79	0	0	0	0	0	0	7	7	7	3	3	92	93
P05-202001	P5-1807	D	33	33	1	26	2	3	0	1	20	0	0	1	0	0	0	11	11	57	11	14	75	43
P05-202001	P5-1809	D	6	6	1	47	4	2	0	0	41	0	11	1	0	0	0	0	17	31	3	4	76	69
P05-202001	P5-1810	D	41	41	1	18	7	4	4	0	22	0	6	0	3	2	0	1	16	51	14	20	68	49
P05-202001	P5-1811	D	6	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	93	0	0	0	7
P05-202001	P5-1812	D	28	28	1	13	4	0	0	0	16	0	0	0	0	0	0	1	8	75	5	7	66	25
P05-202001	P5-1813	D	37	37	1	25	0	0	3	0	20	0	0	0	2	0	0	7	8	64	11	13	79	36
P05-202001	P5-1814	D	9	9	1	15	0	0	0	0	0	0	9	0	0	0	0	5	1	84	1	1	94	16
P05-202001	P5-1815	D	8	4	1	0	0	9	0	0	9	0	0	0	0	0	0	0	1	90	0	0	85	10
P05-202001	P5-1816	D	43	43	1	21	1	5	6	0	25	0	3	0	2	1	0	2	7	61	14	17	83	39
P05-202001	P5-1817	D	7	7	1	56	0	0	0	0	37	0	7	0	0	0	0	13	27	17	4	6	68	83
P05-202001	P5-1818	D	21	19	1															100		0		0
P05-202001	P5-1819	D	2	2	1	34	0	0	0	0	0	0	0	0	0	0	0	34	6	60	1	1	85	40
P05-202001	P5-1902	D	10	10	1	26	6	2	4	0	31	0	0	1	0	4	0	1	10	54	4	5	79	46
P05-202001	P5-2011	D	5	5	1	34	9	7	0	0	45	0	0	0	0	0	0	4	11	40	2	3	82	60
P05-202001	P5-2015	D	29	29	1	35	7	2	4	0	32	1	6	1	0	0	0	7	10	42	14	17	82	58
P05-202001	P5-2016	D	6	6	1	17	1	0	2	0	14	0	2	0	0	0	0	3	9	71	1	2	68	29
P05-202001	P5-2017	D	89	84	1	59	0	1	3	0	50	0	0	0	0	0	0	13	6	30	54	59	92	70
P05-202001	P5-2018	D	19	19	1	47	7	0	4	0	41	0	0	0	0	0	0	18	5	36	11	12	92	64
P05-202001	P5-2019	D	46	44	1	38	1	2	3	1	32	2	0	0	0	0	0	10	5	49	20	22	89	51
P05-202001	P5-2020	D	55	53	2	14	3	1	1	20	12	0	0	0	1	0	0	6	12	49	20	27	76	51
P05-202001	P5-2021	D	39	38	2	48	5	2	3	26	39	0	0	0	0	1	0	18	9	7	32	35	90	93
P05-202001	P5-2022	D	15	15	1	53	1	2	0	2	48	0	0	0	0	0	0	7	5	37	9	10	92	63
P05-202001	P5-2023	D	8	8	1	64	0	2	0	0	32	0	0	0	0	0	0	35	7	27	5	6	91	73
P05-202001	P5-2024	D	26	26	1	49	4	0	0	0	35	1	0	0	0	0	0	17	3	45	14	14	95	55
P05-202001	P5-2025	D	19	19	1	47	0	0	0	0	36	0	0	0	0	0	0	12	6	47	9	10	88	53
P05-202001	P5-2026	D	17	17	1	72	0	0	0	1	66	0	0	0	0	0	0	6	6	21	12	13	92	79
P05-202001	P5-2027	D	14	14	1	60	1	0	1	2	38	5	0	0	0	0	0	18	2	35	9	9	97	65
P05-202001	P5-2028	D	5	5	1	44	1	6	0	0	40	0	0	0	0	0	0	11	9	40	3	3	85	60
P05-202001	P5-2030	D	6	6	1	94	1	0	5	0	55	0	0	0	0	0	0	44	5	0	6	6	95	105
P05-202001	P5-2031	D	35	34	1	70	1	0	0	0	38	1	2	0	0	0	0	30	2	27	24	25	97	73
P05-202001	P5-2032	D	37	37	1	59	1	4	5	0	39	0	1	0	0	2	0	27	11	20	25	30	86	80
P05-202001	P5-2033	D	47	43	1	66	0	0	1	0	28	0	6	0	0	0	0	34	8	25	29	32	89	75
P05-202001	P5-2034	D	19	19	1	44	1	2	0	0	24	0	2	0	0	0	0	21	14	39	9	12	77	61
P05-202001	P5-2035	D	10	10	1	60	5	12	11	4	71	0	0	0	2	0	0	17	11	0	9	10	89	104
P05-202001	P5-2036	D	39	37	2	0	0	2	8	44	9	0	0	0	0	0	0	0	27	19	20	30	67	81
P05-202001	P5-2038	D	71	67	2	1	1	4	9	35	12	1	1	0	0	0	0	1	54	0	34	71	48	106
P05-202001	P5-2045	D	51	48	1	64	0	2	1	1	52	0	1	0	0	0	0	15	10	21	33	38	87	79
P05-202001	P5-2046	D	3	3	1	18	17	0	0	1	24	0	0	0	0	0	0	11	16	48	1	2	69	52
P05-202001	P5-2047	D	35	34	1	23	1	0	2	0	25	0	0	0	0	0	0	1	8	66	9	12	77	34
P05-202001	P5-2049	D				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	100	Infinity
P05-202001	P5-2050	D	22	22	1	13	1	5	1	0	13	0	1	0	0	0	0	5	20	60	4	9	50	40
P05-202001	P5-2053	D	5	5	1	35	0	0	0	0	18	0	0	0	0	0	0	17	2	63	2	2	95	37
P05-202001	P5-2054	D	13	13	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	99	0	0	100	1
P05-202001	P5-2056	D	17	17	2	2	8	11	2	3	22	0	0	0	0	0	0	1	20	54	4	8	56	46
P05-202001	P5-2057	D	19	19	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	98	0	0	72	2
P05-202001	P5-2058	D	14	14	1															100		0		0
P05-202001	P5-2059	D	143	140	1	34	1	2	3	0	27	0	2	0	0	1	0	9	7	54	55	64	86	46
P05-202001	P5-2060	D	10	10	1	0	0	0	4	0	3	0	0	0	0	0	0	0	16	80	0	2	18	20
P05-202001	P5-2061	D	18	18	1	0	3	0	0	0	3	0	0	0	0	0	0	0	1	96	1	1	73	4
P05-202001	P5-2062	D	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	96	0	0	0	4
P05-202001	P5-2063	D	7	5	1	27	12	0	0	0	28	0	7	0	0	0	0	5	12	49	2	3	77	51
P05-202001	P5-2064	D	13	11	1	0	0	3	0	0	3	0	0	0	0	0	0	0	19	78	0	2	15	22
P05-202001	P5-2101	D	124	121	3	0	0	0	0	6	0	0	0	0	0	0	0	0	8	86	8	17	45	14
P05-202001	P5-2110	D	34	34	2	10	1	0	4	30	10	0	0	0	0	0	0	4	19	36	15	22	70	64
P05-202001	P5-2113	D	34	32	2	41	1	0	1	12	30	1	0	0	0	0	0	12	9	36	17	20	86	64
P05-202001	P5-2114	D	56	54	2	20	1	2	6	23	21	0	0	0	0	1	0	8	13	34	29	36	80	66
P05-202001	P5-2115	D	19	19	1	38	0	5	10	2	43	0	4	0	0	0	0	7	4	40	11	11	93	60
P05-202001	P5-2117	D	54	52	2	22	3	0	0	8	16	0	1	0	0	0	0	7	7	60	17	21	83	40
P05-202001	P5-2118	D	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	95	0	0	0	5
P05-202001	P5-2121	D	5	5	1	63	13	0	0	0	59	0	0	0	0	0	0	18	1	23	4	4	99	77
P05-202001	P5-2125	D	13	13	1	39	0	1	0	0	32	0	0	0	0	0	0	8	5	55	5	6	89	45
P05-202001	P5-2126	D	6	6	1	2	0	5	0	0	7	0	0	0	0	0	0	0	0	93	0	0	100	7
P05-202001	P5-2127	D	9	7	1	8	0	0	0	0	8	0	0	0	0	0	0	0	0	92	1	1	100	8
P05-202001	P5-2128	D	6	6	1	50	0	0	0	0	51	0	0	0	0	0	0	0	4	45	3	3	93	55
P05-202001	P5-2129	D	18	18	1	8	0	0	1	0	8	0	0	0	0	0	0	0	5	87	2	2	62	13
P05-202001	P5-2130	D	23	23	1	26	3	0	2	0	28	0	0	0	0	0	0	3	9	61	7	9	78	39
P05-202001	P5-2131	D	10	10	1	47	0	0	3	0	46	1	0	0	0	0	0	3	4	46	5	5	93	54
P05-202001	P5-2132	D	13	13	1	39	0	3	7	0	42	0	0	0	0	0	0	7	5	46	6	7	91	54
P05-202001	P5-2133	D	12	12	1	60	8	14	3	0	62	0	15	0	0	0	2	6	19	0	10	12	82	104
P05-202001	P5-2134	D	2	2	1	31	18	0	0	0	31	0	18	0	0	0	0	0	1	50	1	1	97	50
P05-202001	P5-2135	D	22	22	1	7	2	0	1	0	9	0	0	0	0	0	0	1	0	90	2	2	100	10
P05-202001	P5-2137	D	11	9	1	8	0	0	8	0	15	0	0	0	0	0	0	0	1	84	1	1	96	16
P05-202001	P5-2139	D	4	4	1	28	0	0	0	0	28	0	0	0	0	0	0	0	32	39	1	2	47	61
P05-202001	P5-2140	D	7	7	1	4	0	0	0	0	4	0	0	0	0	0	0	0	21	76	0	2	16	24
P05-202001	P5-2144	D	16	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	96	0	1	0	4
P05-202001	P5-2602	D	29	26	1	43	2	3	3	1	38	0	6	2	0	2	0	3	9	38	14	16	85	62
P05-202001	P5-2604	D	12	12	1	40	1	0	3	0	29	0	6	0	1	3	0	5	14	42	5	7	75	58
P05-202001	P5-2606	D	40	40	1	31	7	5	1	0	33	0	4	0	0	1	0	7	11	44	18	22	80	56
P05-202001	P5-2607	D	6	6	1															100		0		0
P05-202001	P5-2608	D	26	23	2	19	0	0	1	13	16	0	0	1	0	0	1	2	8	59	8	9	81	41
P05-202001	P5-2612	D	116	115	1	16	0	2	0	0	10	0	2	1	0	0	0	6	7	75	21	29	71	25
P05-202001	P5-2614	D	7	7	1	16	0	13	6	0	27	0	0	0	5	0	0	2	25	40	2	4	58	60
P05-202001	P5-2617	D	6	6	1	34	0	3	0	0	36	0	2	0	0	0	0	0	24	39	2	4	61	61
P05-202001	P5-2618	D	1	1	1	56	0	0	0	0	49	0	0	0	0	0	0	7	28	17	1	1	67	83
P05-202001	P5-2619	D	33	33	1	49	1	2	1	0	39	0	0	0	0	1	0	13	6	43	17	19	90	57
P05-202001	P5-2620	D	21	21	1	25	0	0	2	0	19	0	3	0	0	0	0	5	7	66	6	7	78	34
P05-202001	P5-2621	D	37	37	1	48	1	1	4	0	35	3	2	1	0	1	1	12	7	39	20	22	89	61
P05-202001	P5-2622	D	15	15	2	7	1	1	1	10	7	0	0	0	0	1	0	1	17	63	3	6	54	37
P05-202001	P5-2623	D	38	36	2	16	2	5	1	11	9	0	1	0	0	3	0	12	12	53	13	17	75	47
P05-202001	P5-2624	D	28	27	1	38	0	7	2	0	37	1	6	0	2	0	0	1	13	40	13	16	78	60
P05-202001	P5-2625	D	38	38	2	26	1	0	0	18	21	1	1	0	0	0	0	5	15	39	17	23	75	61
P05-202001	P5-2626	D	5	5	1	76	0	0	0	0	18	0	0	0	0	0	0	58	1	23	4	4	99	77
P05-202001	P5-2629	D	37	35	1	31	0	0	0	0	25	0	2	0	0	0	0	4	11	58	11	15	73	42
P05-202001	P5-2630	D	46	41	1	39	3	4	0	0	27	0	1	0	0	0	0	18	7	46	19	22	86	54
P05-202001	P5-2631	D	9	7	2	22	0	1	0	23	22	0	1	0	0	0	0	0	17	37	3	4	74	63
P05-202001	P5-2632	D	29	27	2	11	0	11	0	5	18	0	0	0	0	0	0	5	9	63	8	10	76	37
P05-202001	P5-2633	D	16	16	2	10	0	0	0	11	4	6	0	0	0	0	0	0	19	60	3	6	52	40
P05-202001	P5-2635	D	65	62	1	19	1	2	0	0	13	0	1	0	0	0	0	8	8	70	14	19	73	30
P05-202001	P5-2636	D	8	8	1	21	0	0	0	0	21	0	0	0	0	0	0	0	4	75	2	2	84	25
P05-202001	P5-2637	D	4	4	1															100		0		0
P05-202001	P5-2638	D	14	14	1	18	0	0	0	1	18	0	0	0	0	0	0	1	2	79	3	3	92	21
P05-202001	P5-2639	D	21	21	1	22	5	0	0	1	24	0	0	0	0	1	0	1	1	71	6	6	95	29
P05-202001	P5-2640	D	29	25	1	28	8	3	0	1	35	0	0	0	0	4	0	0	14	47	10	13	74	53
P05-202001	P5-2641	D	17	17	1	37	2	2	0	0	25	0	0	0	0	0	0	16	6	53	7	8	88	47
P05-202001	P5-2642	D	59	58	1	26	0	0	1	0	14	0	2	0	0	1	0	10	3	70	16	17	91	30
P05-202001	P5-2643	D	15	15	1	12	2	4	0	0	10	0	7	0	0	0	0	0	4	79	3	3	83	21
P05-202001	P5-2644	D	3	3	1	20	2	0	0	0	22	0	0	0	0	0	0	0	0	78	1	1	100	22
P05-202001	P5-2645	D	11	9	1	57	0	2	0	0	18	0	0	0	0	0	0	41	19	22	5	7	76	78
P05-202001	P5-2646	D	13	12	1	19	0	2	1	0	10	0	8	0	0	0	0	4	6	72	3	3	78	28
P05-202001	P5-2647	D	15	15	1	2	6	0	0	0	8	0	0	0	0	0	0	0	2	90	1	2	79	10
P05-202001	P5-2648	D	21	19	1	8	0	1	2	0	8	0	0	0	0	2	0	0	6	84	2	3	63	16
P05-202001	P5-2649	D	19	19	1	52	6	4	0	0	53	0	0	0	0	0	0	9	17	21	12	15	79	79
P05-202001	P5-2701	D	17	17	2	9	0	1	2	2	8	0	1	0	0	1	0	2	20	66	2	6	42	34
P05-202001	P5-2702	D	6	6	2	22	0	5	0	2	0	0	22	0	0	0	0	5	5	67	2	2	86	33
P05-202001	P5-3515	D	10	10	2	0	4	11	10	13	20	0	0	0	2	3	0	0	25	37	4	6	61	63
P05-202001	P5-3516	D	15	15	2	4	0	0	3	3	6	0	0	0	0	0	0	1	27	62	2	6	27	38
P05-202001	P5-3517	D	30	30	2	32	0	3	4	1	26	0	0	0	1	0	0	11	11	49	12	15	78	51
P05-202001	P5-3518	D	57	57	1	11	0	0	1	0	7	0	0	0	1	0	0	4	11	77	7	13	54	23
P05-202001	P5-3521	D	31	31	1	47	0	3	4	0	31	0	1	0	0	0	0	21	7	39	17	19	88	61
P05-202001	P5-3522	D	22	22	1	36	0	0	1	0	29	0	0	0	0	1	0	7	7	55	8	10	83	45
P05-202001	P5-3523	D	60	58	1	23	0	0	1	0	15	0	0	0	1	0	0	8	6	71	14	17	80	29
P05-202001	P5-3524	D	24	24	1	13	0	0	0	0	13	0	0	0	0	0	0	0	5	82	3	4	75	18
P05-202001	P5-3526	D	9	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	94	0	1	0	6
P05-202001	P5-3527	D	20	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	87	0	3	0	13
P05-202001	P5-3528	D	26	25	1	24	0	0	1	0	20	0	5	0	0	0	0	0	18	57	6	11	58	43
P05-202001	P5-3601	D	19	19	1	44	0	0	1	0	37	0	0	0	0	0	1	7	13	41	9	11	77	59
P05-202001	P5-3602	D	27	27	1	12	1	5	0	0	17	0	1	0	0	0	0	0	7	75	5	7	73	25
P05-202001	P5-3603	D	14	14	1	40	0	3	0	0	40	0	2	0	0	0	0	1	15	42	6	8	74	58
P05-202001	P5-3604	D	35	34	1	50	0	4	0	0	44	0	4	0	0	0	0	6	14	32	18	23	80	68
P05-202001	P5-3605	D	4	4	1	50	0	0	0	0	50	0	0	0	0	0	0	0	0	50	2	2	100	50
P05-202001	P5-3606	D	14	14	1	1	0	5	0	0	6	0	0	0	0	0	0	0	1	93	1	1	83	7
P05-202001	P5-3607	D	5	5	1	80	0	0	0	0	62	0	5	0	0	0	0	13	4	17	4	4	95	83
P05-202001	P5-3608	D	34	34	1	41	1	0	1	0	30	0	3	0	0	0	0	11	10	47	15	18	82	53
P05-202001	P5-3609	D	6	6	1	27	0	4	0	0	11	0	0	0	0	4	0	17	33	36	2	4	49	64
P05-202001	P5-3610	D	5	5	1	42	11	2	0	0	47	0	0	0	0	0	0	8	15	30	3	4	78	70
P05-202001	P5-3611	D	9	8	1	68	0	3	0	0	47	0	0	0	0	0	0	24	10	19	6	7	87	81
P05-202001	P5-3612	D	7	7	1	58	0	1	0	0	32	0	0	0	0	0	0	27	3	38	4	4	96	62
P05-202001	P5-3613	D	5	5	1	51	0	16	4	0	65	0	2	0	0	4	0	0	16	13	4	4	82	87
P05-202001	P5-3614	D	14	13	1	4	1	10	0	0	5	0	10	0	0	0	0	0	23	62	2	5	40	38
P05-202001	P5-3615	D	14	14	1	20	0	0	3	2	15	0	0	0	3	0	0	7	8	65	4	5	76	35
P05-202001	P5-3616	D	15	15	1	27	4	4	0	6	31	0	4	0	0	0	0	0	14	46	6	8	74	54
P05-202001	P5-3617	D	23	23	1	18	4	5	0	0	19	1	0	0	0	0	0	7	15	58	6	10	64	42
P05-202001	P5-3618	D	13	13	1	54	6	1	0	0	27	1	6	0	0	0	0	26	7	32	8	9	89	68
P05-202001	P5-3619	D	7	7	1	6	26	17	0	0	34	0	0	0	0	0	0	16	14	36	3	4	78	64
P05-202001	P5-3620	D	41	41	1	37	0	0	0	0	34	0	0	0	0	0	0	3	9	53	15	19	80	47
P05-202001	P5-3621	D	32	32	1	16	0	0	0	0	12	0	0	0	0	0	0	5	8	76	5	8	68	24
P05-202001	P5-3622	D	71	71	1	25	6	3	3	0	24	0	1	0	2	1	0	9	7	56	26	32	84	44
P05-202001	P5-3623	D	46	44	2	27	4	7	0	3	25	0	6	0	0	0	0	7	19	39	18	27	68	61
P05-202001	P5-3624	D	5	5	1	48	0	4	0	0	51	0	0	0	0	0	0	1	21	27	3	4	71	73
P05-202001	P5-3625	D	6	6	1	3	0	0	0	0	3	0	0	0	0	0	0	0	0	97	0	0	100	3
P05-202001	P5-3626	D	15	15	1	35	0	0	0	0	23	0	2	0	0	0	0	10	3	62	5	6	93	38
P05-202001	P5-3627	D	57	57	1	33	0	2	2	0	27	0	2	1	0	0	0	7	4	59	21	23	89	41
P05-202001	P5-3628	D	11	11	1	36	0	7	0	2	26	0	7	0	0	0	0	10	7	48	5	6	87	52
P05-202001	P5-3629	D	11	11	1	58	0	0	0	0	45	0	0	0	0	0	0	13	4	38	6	7	93	62
P05-202001	P5-3630	D	22	19	1	52	0	12	3	0	43	0	0	0	3	0	0	21	10	22	13	15	87	78
P05-202001	P5-3631	D	9	9	1	51	0	2	0	0	31	0	2	0	0	0	0	20	5	43	5	5	92	57
P05-202001	P5-3632	D	8	8	1	7	0	2	0	0	6	0	0	0	0	0	0	3	1	90	1	1	90	10
P05-202001	P5-3633	D	23	23	1	52	0	1	5	1	49	0	0	0	0	0	0	9	6	36	14	15	91	64
P05-202001	P5-3634	D	14	14	1	43	1	1	0	2	41	0	4	0	0	0	0	0	1	51	7	7	97	49
P05-202001	P5-3635	D	9	9	1	71	0	2	0	0	49	0	2	0	0	0	0	21	14	13	7	8	84	87
P05-202001	P5-3636	D	4	4	1	61	0	0	8	0	33	0	0	28	0	8	0	0	11	21	3	3	86	79
P05-202001	P5-3637	D	12	12	1	47	0	3	0	0	23	0	2	8	0	0	0	18	26	24	6	9	66	76
P05-202001	P5-3638	D	15	15	1	32	0	0	0	0	5	0	0	0	0	0	0	28	16	51	5	7	66	49
P05-202001	P5-3639	D	9	9	1	47	0	0	0	0	47	0	0	0	0	0	0	0	1	52	4	4	99	48
P05-202001	P5-3640	D	52	51	1	28	2	6	4	0	27	1	1	0	0	0	0	11	12	48	21	27	77	52
P05-202001	P5-3641	D	22	21	1	20	1	3	6	0	16	3	0	0	0	0	0	11	13	56	7	9	71	44
P05-202001	P5-3642	D	18	18	1	20	0	5	0	0	22	0	0	0	0	0	0	2	8	67	4	6	75	33
P05-202001	P5-3643	D	18	18	1	30	1	0	0	0	18	0	0	0	0	0	0	13	1	69	6	6	98	31
P05-202001	P5-3644	D	12	12	1	31	0	10	0	0	29	0	13	0	0	0	0	0	0	58	5	5	100	42
P05-202001	P5-3645	D	6	4	1	24	1	8	1	7	21	0	10	3	0	0	0	0	13	46	2	2	76	54
P05-202001	P5-3646	D	9	9	1	15	1	0	0	0	15	0	0	1	0	0	0	0	3	81	1	2	86	19
P05-202001	P5-3647	D	26	26	1	20	3	0	1	0	22	0	0	0	0	0	0	2	6	70	6	8	81	30
P05-202001	P5-3648	D	23	23	1	1	4	0	1	0	0	0	4	0	0	0	1	0	0	95	1	1	100	5
P05-202001	P5-3649	D	20	20	1	29	2	1	2	0	19	0	1	0	2	0	0	12	3	62	7	8	92	38
P05-202001	P5-3650	D	18	17	1	39	0	1	0	0	18	0	0	0	0	0	0	22	7	53	7	8	86	47
P05-202001	P5-3651	D	26	26	1	14	1	0	3	0	15	0	0	0	2	1	0	1	6	76	5	6	74	24
P05-202001	P5-3652	D	45	44	1	63	1	4	1	0	45	0	0	0	0	0	0	25	8	23	30	34	90	77
P05-202001	P5-3653	D	10	10	1	8	0	0	0	0	0	0	0	0	0	0	0	8	0	92	1	1	100	8
P05-202001	P5-3654	D	31	30	1	40	0	3	1	0	32	1	0	0	0	0	0	10	4	52	13	14	93	48
P05-202001	P5-3655	D	23	23	1	42	6	0	1	0	34	4	0	1	0	0	0	10	8	43	11	13	86	57
P05-202001	P5-3656	D	26	26	1	0	4	8	8	1	18	0	0	0	0	0	0	1	7	72	5	7	73	28
P05-202001	P5-3657	D	11	11	2	0	0	4	4	5	7	0	0	0	0	0	0	0	7	80	1	2	64	20
P05-202001	P5-3658	D	15	15	2	31	0	8	9	6	36	0	0	0	3	0	0	8	5	41	8	9	91	59
P05-202001	P5-3659	D	8	8	1	26	0	2	16	0	42	0	2	0	0	0	0	0	12	45	4	4	79	55
P05-202001	P5-3660	D	9	9	1	4	0	0	0	0	3	0	0	0	0	0	0	1	4	93	0	1	49	7
P05-202001	P5-3661	D	21	21	1	17	0	2	0	0	14	0	0	0	0	0	0	5	20	60	4	8	49	40
P05-202001	P5-3662	D	14	14	1															100		0		0
P05-202001	P5-3663	D	9	9	1	27	0	13	0	0	28	0	12	0	0	0	0	0	12	48	4	5	76	52
P05-202001	P5-3664	D	17	17	1	28	0	0	4	0	12	0	3	0	4	0	0	13	11	57	5	7	74	43
P05-202001	P5-3665	D	14	14	1	5	8	1	1	0	5	0	3	0	0	0	0	5	13	74	2	4	52	26
P05-202001	P5-3666	D	38	38	1	40	1	1	2	0	36	3	1	0	0	0	0	4	8	48	17	20	85	52
