Season	SecCode	DYWIN	CELKEM_PS	PS_ZPS	TYPZONY	RD_1	RD_2	RD_3	RD_4	R_VIS	RT_R	RT_V	RT_A	RT_P	RT_C	RT_E	RT_O	RT_S	NR	Free	Resp_abs	Obs_abs	Resp	Obs
P02-202001	P2-0521	D	54	54	1	53	5	7	2	0	51	1	2	0	1	2	1	10	10	23	36	42	87	77
P02-202001	P2-0523	D	69	67	1	62	4	4	3	1	55	0	2	0	2	0	0	13	14	13	49	58	84	87
P02-202001	P2-0526	D	9	9	1	28	4	1	0	1	27	0	6	0	0	0	0	0	6	60	3	4	85	40
P02-202001	P2-0527	D	38	38	1	16	2	1	0	0	7	0	4	1	0	0	0	5	19	63	7	14	50	37
P02-202001	P2-0528	D	11	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	97	0	0	0	3
P02-202001	P2-0530	D	19	18	2	0	1	1	0	2	1	0	0	0	0	0	0	0	17	80	1	4	15	20
P02-202001	P2-0531	D	92	91	1	45	5	12	4	0	54	0	3	0	0	0	0	9	13	20	60	72	83	80
P02-202001	P2-0532	D	16	14	1	49	4	6	5	1	46	0	0	0	0	0	0	18	23	11	9	12	74	89
P02-202001	P2-0534	D	8	8	1	62	2	4	5	0	54	0	2	5	0	2	0	10	15	11	6	7	83	89
P02-202001	P2-0535	D	30	29	2	37	4	8	1	17	35	0	6	0	0	0	0	9	24	8	20	27	73	92
P02-202001	P2-0536	D	55	54	1	60	4	16	3	1	60	0	7	0	0	0	0	15	12	5	45	51	88	95
P02-202001	P2-0539	D	81	80	1	48	8	9	2	0	52	0	3	1	0	0	0	12	6	22	57	62	92	78
P02-202001	P2-0540	D	49	48	1	68	4	9	2	0	57	0	5	0	0	0	0	21	9	8	40	44	90	92
P02-202001	P2-0542	D	46	46	1	58	12	9	0	1	62	0	4	0	0	0	0	12	8	13	36	40	90	87
P02-202001	P2-0543	D	98	98	1	59	7	8	6	0	56	0	7	0	0	1	0	16	10	10	79	89	89	90
P02-202001	P2-0544	D	20	19	1	50	6	10	1	0	44	0	8	0	0	0	0	15	10	18	14	16	88	82
P02-202001	P2-0545	D	40	40	1	71	6	3	2	1	60	0	5	1	0	0	0	16	7	8	34	37	93	92
P02-202001	P2-0546	D	14	14	2	17	8	0	0	34	23	0	1	0	0	0	0	2	19	22	8	11	76	78
P02-202001	P2-0547	D	44	43	1	61	5	3	0	1	47	0	5	0	0	3	0	14	13	17	30	36	84	83
P02-202001	P2-0553	D	81	79	1	54	6	8	1	0	50	0	6	0	0	1	0	11	18	13	54	68	79	87
P02-202001	P2-0554	D	25	25	1	51	2	9	4	0	49	0	6	0	0	0	0	11	12	22	17	20	84	78
P02-202001	P2-0555	D	17	17	1	54	1	5	0	0	34	0	4	0	0	0	0	22	10	31	10	12	86	69
P02-202001	P2-0556	D	103	103	1	54	4	9	4	0	58	0	3	0	0	0	0	9	12	16	73	86	85	84
P02-202001	P2-0557	D	6	4	2	38	6	16	5	11	36	0	18	0	0	0	0	10	46	0	3	5	61	118
P02-202001	P2-0561	D	3	3	2	25	9	3	1	18	21	0	16	0	0	1	0	0	39	6	2	3	58	94
P02-202001	P2-0562	D	16	15	2	39	5	7	0	7	23	0	8	0	0	0	0	20	29	12	9	13	66	88
P02-202001	P2-0563	D	31	29	2	41	5	3	1	15	31	0	9	0	0	2	1	7	23	14	18	25	74	86
P02-202001	P2-0565	D	45	41	1	75	9	3	1	0	60	0	6	0	0	1	0	20	11	2	36	40	89	98
P02-202001	P2-0566	D	17	17	2	18	3	7	1	20	23	0	3	1	0	0	0	1	13	38	8	11	79	62
P02-202001	P2-0567	D	27	26	2	24	3	2	1	19	23	0	3	0	0	0	0	3	18	33	13	17	72	67
P02-202001	P2-0568	D	42	42	1	44	10	13	3	0	47	1	4	0	0	0	0	19	8	21	30	33	90	79
P02-202001	P2-0570	D	64	63	2	13	8	17	9	18	37	0	2	0	0	0	0	6	13	23	40	49	83	77
P02-202001	P2-0571	D	37	33	1	49	10	14	4	0	53	0	2	0	0	0	0	21	7	16	25	28	92	84
P02-202001	P2-0572	D	29	29	1	41	12	14	12	0	60	0	4	0	0	0	0	14	7	14	23	25	92	86
P02-202001	P2-0573	D	19	18	1	72	8	20	3	0	75	0	3	0	0	0	0	25	8	0	19	20	93	111
P02-202001	P2-0574	D	39	39	2	39	8	3	1	14	43	0	1	0	0	0	0	6	17	18	25	32	79	82
P02-202001	P2-0575	D	21	21	1	82	4	4	0	0	73	0	5	1	0	0	0	12	7	3	19	20	93	97
P02-202001	P2-0576	D	10	10	1	52	8	10	1	2	53	0	1	0	0	0	0	14	26	4	7	10	73	96
P02-202001	P2-0580	D	47	45	1	54	6	5	1	1	50	0	3	0	0	1	0	11	14	20	30	36	83	80
P02-202001	P2-0581	D	25	24	1	47	7	2	0	0	45	0	3	0	0	0	0	9	13	30	14	17	81	70
P02-202001	P2-0582	D	83	81	1	72	4	3	0	0	55	0	5	0	0	0	0	19	10	10	65	73	89	90
P02-202001	P2-0583	D	16	14	2	46	5	3	2	7	42	0	9	0	2	1	0	3	20	16	9	12	76	84
P02-202001	P2-0584	D	17	17	1	4	4	8	6	0	16	0	2	2	0	0	0	1	4	75	4	4	85	25
P02-202001	P2-0585	D	90	89	2	42	5	6	0	5	43	0	3	0	0	0	0	8	9	32	52	60	86	68
P02-202001	P2-0586	D	16	15	2	5	2	10	0	7	13	0	3	0	0	1	0	0	27	47	4	8	48	53
P02-202001	P2-0587	D	20	20	2	60	7	13	2	3	54	0	12	0	0	0	0	15	11	4	17	19	88	96
P02-202001	P2-0590	D	125	121	1	70	4	4	1	0	56	0	3	1	0	0	0	18	5	16	96	102	94	84
P02-202001	P2-0593	D	90	89	2	55	6	3	1	5	51	2	2	0	0	0	0	10	11	19	62	72	86	81
P02-202001	P2-0594	D	133	133	1	72	5	6	0	0	60	0	3	0	0	1	0	19	5	11	111	118	94	89
P02-202001	P2-0596	D	56	53	2	36	6	5	0	8	37	0	3	0	0	0	0	6	20	25	29	40	73	75
P02-202001	P2-0597	D	27	26	1	51	3	8	1	0	52	0	0	0	0	0	0	11	16	21	16	20	79	79
P02-202001	P2-0601	D	63	60	1	72	2	6	1	0	65	0	1	2	0	0	0	13	15	5	48	57	84	95
P02-202001	P2-0602	D	43	43	2	69	1	2	0	1	56	0	3	0	0	0	0	14	10	16	32	36	88	84
P02-202001	P2-0603	D	15	12	2	46	2	1	1	6	39	0	0	0	1	0	0	10	17	27	7	9	77	73
P02-202001	P2-0605	D	6	6	2	18	0	14	0	7	32	0	0	0	0	0	0	0	19	42	2	4	67	58
P02-202001	P2-0606	D	9	9	1	0	0	4	0	0	4	0	0	0	0	0	0	0	19	76	0	2	19	24
P02-202001	P2-0616	D	60	60	1	55	10	5	1	1	57	1	3	0	0	1	0	10	8	20	43	48	90	80
P02-202001	P2-0617	D	26	26	2	48	8	9	1	10	50	0	6	0	0	2	0	7	23	3	19	25	76	97
P02-202001	P2-0104	N	4	4	1	53	4	4	1	0	51	0	8	0	0	0	1	2	19	21	2	3	76	79
P02-202001	P2-0105	N	7	4	1	62	3	2	0	0	38	0	1	0	0	1	0	26	15	19	3	3	81	81
P02-202001	P2-0106	N	6	5	1	38	0	1	0	0	34	0	5	0	0	0	0	0	10	51	2	2	79	49
P02-202001	P2-0107	N	19	18	1	64	2	9	0	0	57	0	3	0	0	0	0	15	12	13	14	16	86	87
P02-202001	P2-0108	N	21	19	1	56	1	12	0	0	61	2	1	0	0	0	0	6	11	11	15	17	87	89
P02-202001	P2-0109	N	56	53	1	30	7	12	1	0	29	2	6	0	1	1	0	12	8	41	27	31	86	59
P02-202001	P2-0110	N				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	84	Infinity
P02-202001	P2-0112	N	27	25	1	57	11	11	0	1	60	0	6	0	0	0	0	12	6	17	19	21	93	83
P02-202001	P2-0113	N	42	42	1	48	7	15	0	1	49	0	8	0	0	0	0	13	12	17	30	35	86	83
P02-202001	P2-0117	N	46	46	1	44	7	9	5	0	51	0	5	1	0	0	0	8	10	25	30	34	87	75
P02-202001	P2-0118	N	93	92	1	63	1	4	1	0	42	0	3	1	0	0	0	21	6	26	63	68	92	74
P02-202001	P2-0119	N	75	74	1	70	5	4	2	0	50	0	3	0	0	4	0	25	8	11	60	66	92	89
P02-202001	P2-0121	N	29	28	1	67	10	8	0	0	62	0	5	0	1	0	0	16	8	8	24	26	92	92
P02-202001	P2-0122	N	78	72	1	53	5	7	1	0	47	0	2	0	0	0	0	17	10	21	50	57	88	79
P02-202001	P2-0127	N	37	34	1	73	1	0	0	0	59	0	2	0	0	2	0	12	12	14	25	29	86	86
P02-202001	P2-0129	N	36	35	1	75	3	5	1	0	64	0	3	0	0	1	0	15	7	9	29	32	92	91
P02-202001	P2-0134	N	11	11	1	51	7	5	1	2	44	0	10	0	1	2	0	6	17	18	7	9	80	82
P02-202001	P2-0137	N	27	24	1	67	7	5	0	0	60	0	0	0	0	0	0	19	2	19	19	19	98	81
P02-202001	P2-0138	N	42	41	1	76	2	1	0	0	63	0	0	0	1	0	0	16	8	12	33	36	91	88
P02-202001	P2-0139	N	17	17	1	51	3	6	2	0	53	0	1	0	0	1	0	7	13	25	11	13	83	75
P02-202001	P2-0141	N	73	72	1	71	4	5	1	0	63	0	0	0	0	0	0	16	9	11	57	64	90	89
P02-202001	P2-0145	N	104	103	1	65	3	2	0	0	54	1	2	0	0	2	0	12	6	23	73	79	93	77
P02-202001	P2-0149	N	44	41	1	79	1	5	1	0	65	0	3	0	0	2	0	17	8	3	37	40	91	97
P02-202001	P2-0150	N	44	43	1	85	2	5	0	0	70	0	1	0	0	0	0	22	8	0	40	43	92	101
P02-202001	P2-0151	N	3	3	1	100	0	33	0	0	100	0	0	0	0	0	0	33	0	0	4	4	100	133
P02-202001	P2-0152	N	67	65	1	72	2	3	0	0	52	0	2	0	0	0	0	23	8	15	50	56	90	85
P02-202001	P2-0155	N	13	13	1	61	1	1	0	0	32	0	1	0	0	0	0	30	14	24	8	10	82	76
P02-202001	P2-0156	N	12	12	1	66	2	1	0	0	41	0	8	0	0	0	0	20	10	22	8	9	87	78
P02-202001	P2-0157	N	19	19	1	79	1	3	1	0	70	0	0	0	0	1	0	14	25	0	16	21	77	110
P02-202001	P2-0161	N	21	20	1	60	1	5	2	0	54	0	3	0	0	2	0	9	16	16	13	17	80	84
P02-202001	P2-0168	N	18	16	1	46	1	4	0	0	41	0	4	0	0	0	0	6	6	42	8	9	90	58
P02-202001	P2-0169	N	17	17	1	24	5	11	0	0	27	0	5	0	0	0	0	8	9	44	8	10	84	56
P02-202001	P2-0170	N	10	10	1	36	10	0	2	0	46	0	0	0	2	0	0	0	24	28	5	7	67	72
P02-202001	P2-0172	N	3	3	1	33	10	0	0	0	44	0	0	0	0	0	0	0	44	12	1	3	50	88
P02-202001	P2-0173	N	71	68	1	73	5	5	0	0	68	0	4	0	0	0	0	10	9	6	58	64	90	94
P02-202001	P2-0174	N	22	22	1	76	0	4	0	0	64	1	5	0	0	2	3	5	11	9	18	20	88	91
P02-202001	P2-0177	N	60	58	1	64	4	2	1	0	59	1	4	0	1	0	0	6	13	15	42	49	84	85
P02-202001	P2-0178	N	14	14	1	70	0	7	4	0	76	0	0	0	4	0	0	2	7	12	11	12	92	88
P02-202001	P2-0179	N	7	6	1	53	0	0	0	0	48	0	0	0	0	0	0	5	13	33	3	4	80	67
P02-202001	P2-0182	N	27	27	1	17	2	0	0	0	19	0	0	0	0	0	0	1	2	79	5	6	90	21
P02-202001	P2-0206	N	27	19	1	62	2	18	1	0	56	0	6	1	1	1	0	19	15	1	16	19	85	99
P02-202001	P2-0209	N	60	58	1	49	3	5	2	0	39	0	4	0	0	1	0	15	14	25	35	44	82	75
P02-202001	P2-0211	N	62	59	1	76	7	5	0	0	61	0	5	0	0	0	0	22	10	1	53	58	90	99
P02-202001	P2-0212	N	27	25	1	79	6	3	1	0	70	0	4	1	0	1	0	13	12	1	22	25	88	99
P02-202001	P2-0213	N	18	18	1	58	12	5	0	0	65	0	6	0	1	1	0	3	11	0	19	21	91	118
P02-202001	P2-0215	N	24	22	1	63	18	1	0	0	51	0	1	0	1	0	0	31	6	11	18	20	93	89
P02-202001	P2-0216	N	8	8	1	42	7	3	0	0	37	0	4	0	0	0	0	11	3	45	4	4	95	55
P02-202001	P2-0217	N	26	25	1	45	11	4	0	0	40	0	5	0	0	0	0	15	22	15	16	21	74	85
P02-202001	P2-0219	N	5	3	1	65	0	0	0	0	46	0	7	0	0	0	0	12	19	17	2	3	78	83
P02-202001	P2-0222	N	6	5	1	18	2	8	0	0	24	0	3	0	0	0	0	2	29	45	1	3	49	55
P02-202001	P2-0223	N	53	51	1	61	8	6	0	0	54	0	4	0	0	2	0	14	9	17	38	43	89	83
P02-202001	P2-0224	N	15	12	1	63	8	1	0	0	47	0	1	0	0	0	0	24	11	15	9	10	87	85
P02-202001	P2-0226	N	90	67	1	36	2	2	0	0	29	0	1	0	0	0	1	9	9	47	30	35	84	53
P02-202001	P2-0227	N	28	26	1	66	6	3	0	0	55	0	2	0	0	0	0	18	5	20	20	21	94	80
P02-202001	P2-0230	N	18	14	1	4	4	1	0	0	5	0	0	0	0	0	0	4	4	87	1	2	73	13
P02-202001	P2-0233	N	8	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	96	0	0	0	4
P02-202001	P2-0234	N	11	9	1	13	7	9	4	0	20	0	4	2	0	2	4	1	30	37	3	6	52	63
P02-202001	P2-0237	N	146	128	2	5	2	0	0	1	5	0	0	0	0	0	0	2	0	81	24	24	98	19
P02-202001	P2-0238	N	26	26	1	19	0	4	0	0	19	0	4	0	0	0	0	0	0	77	6	6	100	23
P02-202001	P2-0249	N	12	7	1	71	0	0	0	0	60	0	0	0	0	0	0	11	0	29	5	5	100	71
P02-202001	P2-0252	N	56	55	1	54	7	1	0	0	53	0	1	0	0	0	0	8	9	29	34	39	87	71
P02-202001	P2-0254	N	6	5	1	105	0	6	0	0	90	0	0	0	0	0	0	21	22	0	6	7	84	133
P02-202001	P2-0256	N	5	5	1	89	0	0	0	0	75	0	0	0	0	0	0	13	8	3	4	5	92	97
P02-202001	P2-0280	N	58	58	1	80	1	1	0	0	63	0	0	0	0	0	0	19	6	11	48	52	93	89
P02-202001	P2-0281	N	138	134	1	72	8	7	1	0	73	0	1	0	0	1	0	12	12	1	117	133	88	99
P02-202001	P2-0286	N	15	15	1	42	2	5	4	0	40	0	5	0	0	0	4	3	12	37	8	10	82	63
P02-202001	P2-0287	N	11	10	1	93	2	6	0	0	73	0	0	0	0	5	0	21	12	0	10	11	90	112
P02-202001	P2-0288	N	61	60	1	52	2	6	0	0	55	0	1	0	0	0	0	4	9	31	36	41	86	69
P02-202001	P2-0289	N	23	23	1	81	0	1	1	0	57	0	3	0	1	0	0	21	11	8	19	21	88	92
P02-202001	P2-0291	N	8	8	1	46	8	8	0	0	54	0	0	0	0	0	0	8	12	25	5	6	83	75
P02-202001	P2-0292	N	24	23	1	57	4	0	0	0	50	2	0	0	0	2	0	7	2	39	14	14	96	61
P02-202001	P2-0294	N	14	14	1	74	0	4	1	0	54	0	0	0	0	1	0	23	8	14	11	12	91	86
P02-202001	P2-0296	N	4	4	1	28	0	0	0	0	14	0	0	0	0	0	0	14	0	72	1	1	100	28
P02-202001	P2-0305	N	46	46	1	50	6	6	1	0	46	1	2	0	0	2	0	11	14	24	29	35	82	76
P02-202001	P2-0307	N	43	42	1	36	5	2	1	0	32	0	3	0	0	1	0	7	5	52	18	20	90	48
P02-202001	P2-0316	N	11	6	1	10	0	11	0	0	20	0	0	0	0	0	0	1	18	61	1	2	54	39
P02-202001	P2-0323	N	37	33	1	62	5	3	0	0	55	3	0	5	0	0	0	7	10	20	23	26	88	80
P02-202001	P2-0324	N	11	11	1	49	2	3	0	0	43	0	0	6	0	0	0	5	11	35	6	7	82	65
P02-202001	P2-0327	N	10	9	1	46	3	5	0	4	36	0	0	0	0	1	1	16	22	22	5	7	71	78
P02-202001	P2-0332	N	25	21	1	34	6	4	0	0	40	0	0	3	0	0	0	0	7	49	9	11	85	51
P02-202001	P2-0333	N	26	7	1	32	8	2	0	0	33	0	0	0	0	0	2	7	8	51	3	3	83	49
P02-202001	P2-0335	N	16	16	1	27	0	1	1	0	25	0	0	0	1	0	0	3	5	66	5	6	84	34
P02-202001	P2-0337	N	49	47	1	56	6	3	0	0	49	2	1	0	0	0	0	13	10	24	31	36	86	76
P02-202001	P2-0340	N	92	91	1	76	3	7	0	0	68	0	1	0	0	0	0	17	6	8	79	84	94	92
P02-202001	P2-0341	N	40	37	1	94	1	3	0	0	73	0	0	0	0	0	0	25	9	0	36	40	91	108
P02-202001	P2-0342	N	68	67	1	58	5	9	0	0	54	1	4	0	0	4	0	10	7	21	48	53	91	79
P02-202001	P2-0343	N	52	52	1	65	1	1	0	0	47	1	2	0	0	0	0	17	2	30	35	36	97	70
P02-202001	P2-0344	N	49	48	1	75	1	6	0	0	63	0	3	0	0	0	0	15	10	8	39	44	89	92
P02-202001	P2-0347	N	35	34	1	56	18	3	0	0	48	3	3	0	0	0	0	24	15	8	26	31	84	92
P02-202001	P2-0348	N	65	62	1	58	10	5	0	0	52	0	1	0	0	2	0	18	14	13	45	54	84	87
P02-202001	P2-0350	N	9	9	1	52	8	7	0	0	48	0	0	0	0	0	0	20	31	2	6	9	68	98
P02-202001	P2-0355	N	62	61	1	74	8	3	0	0	63	0	4	0	0	2	0	15	7	8	52	56	92	92
P02-202001	P2-0358	N	19	17	1	68	8	6	0	1	62	0	2	0	1	2	0	14	22	0	14	18	79	104
P02-202001	P2-0360	N	33	33	1	52	11	2	0	0	47	0	1	0	0	0	0	16	7	28	22	24	90	72
P02-202001	P2-0362	N	25	23	1	75	11	8	0	0	79	0	0	1	0	0	0	15	15	0	22	26	87	112
P02-202001	P2-0363	N	17	14	1	59	2	10	1	0	47	0	7	0	3	1	0	15	13	16	10	12	84	84
P02-202001	P2-0364	N	20	17	1	59	1	14	0	1	54	0	3	1	0	0	0	15	18	7	13	16	81	93
P02-202001	P2-0367	N	33	30	1	63	3	6	1	0	56	0	1	0	0	1	0	16	10	16	22	25	88	84
P02-202001	P2-0377	N	44	42	1	43	9	11	1	0	51	0	7	0	0	1	0	5	16	20	27	34	80	80
P02-202001	P2-0378	N	43	40	1	49	2	8	0	1	49	0	2	0	0	0	0	7	18	22	24	31	76	78
P02-202001	P2-0380	N	6	6	1	48	7	5	0	0	20	0	14	1	1	0	0	22	3	38	4	4	95	62
P02-202001	P2-0381	N	92	90	1	58	4	5	0	0	53	2	3	0	1	0	0	9	8	24	61	68	89	76
P02-202001	P2-0387	N	112	108	1	60	6	3	1	0	54	0	1	0	0	1	0	14	6	24	76	82	92	76
P02-202001	P2-0388	N	125	125	2	27	3	4	0	6	30	0	1	0	0	0	0	3	14	33	67	84	80	67
P02-202001	P2-0389	N	26	26	1	81	0	4	0	0	62	0	3	0	0	0	0	21	11	4	22	25	89	96
P02-202001	P2-0390	N	226	223	1	79	4	6	0	0	62	0	3	0	0	1	1	22	6	4	202	215	94	96
P02-202001	P2-0395	N	64	64	1	51	4	4	0	0	46	0	4	0	0	0	0	8	3	37	38	40	95	63
P02-202001	P2-0399	N	51	50	1	72	7	6	0	0	66	0	3	0	0	0	3	13	8	7	42	46	91	93
P02-202001	P2-0404	N	86	82	1	66	6	5	0	1	53	0	3	1	0	1	0	19	11	10	64	73	88	90
P02-202001	P2-0405	N	43	42	1	69	6	3	1	0	56	0	6	1	0	1	0	15	9	13	33	37	90	87
P02-202001	P2-0407	N	52	52	1	69	5	4	0	0	61	0	2	0	1	2	0	13	7	15	40	44	92	85
P02-202001	P2-0408	N	13	13	1	35	4	15	0	0	23	0	13	1	0	0	4	13	24	21	7	10	69	79
P02-202001	P2-0409	N	77	73	1	64	7	3	0	0	46	1	2	0	0	2	1	22	10	17	54	61	88	83
P02-202001	P2-0411	N	48	46	1	50	11	5	1	0	42	0	5	0	0	3	2	13	11	19	32	37	86	81
P02-202001	P2-0412	N	65	61	1	52	5	3	0	0	40	0	5	0	0	0	2	14	15	23	37	47	80	77
P02-202001	P2-0419	N	9	5	1	50	0	7	0	1	28	0	8	0	0	0	0	20	18	25	3	4	76	75
P02-202001	P2-0424	N	29	24	1	16	5	2	0	0	18	0	0	0	0	0	0	5	7	69	6	7	78	31
P02-202001	P2-0426	N	2	1	1	45	0	0	0	3	23	0	0	0	0	0	0	21	106	0	0	2	31	153
P02-202001	P2-0428	N	26	21	1	58	12	0	1	1	52	0	11	0	0	2	0	7	10	16	15	18	88	84
P02-202001	P2-0430	N	34	30	1	49	4	6	1	0	45	0	3	0	0	1	2	9	23	16	18	25	72	84
P02-202001	P2-0431	N	46	33	1	75	7	3	0	0	70	0	1	0	0	0	0	15	10	4	28	32	89	96
P02-202001	P2-0433	N	40	40	1	61	5	1	0	0	56	1	1	0	0	0	0	10	7	26	27	30	91	74
P02-202001	P2-0434	N	29	29	2	53	11	4	1	2	61	0	3	0	0	0	0	4	17	11	21	26	81	89
P02-202001	P2-0439	N	207	200	1	65	12	2	0	0	63	0	3	0	0	0	0	13	12	7	161	186	87	93
P02-202001	P2-0444	N	151	134	1	76	12	7	0	0	66	0	3	0	0	1	0	25	7	0	128	138	93	103
P02-202001	P2-0446	N	15	14	1	54	10	2	0	0	44	0	5	0	0	0	0	18	13	20	9	11	83	80
P02-202001	P2-0452	N	98	94	1	55	11	5	0	0	55	0	3	0	0	1	0	12	15	13	68	82	83	87
P02-202001	P2-0453	N	125	123	1	53	12	5	0	0	57	0	3	1	0	0	0	8	15	15	86	104	83	85
P02-202001	P2-0454	N	57	55	1	72	8	6	0	0	67	0	3	0	0	1	0	15	12	2	47	54	87	98
P02-202001	P2-0456	N	119	118	1	68	9	5	1	0	64	0	4	0	0	2	0	13	10	7	98	109	89	93
P02-202001	P2-0463	N	22	22	1	59	11	5	0	0	63	0	2	0	0	0	0	11	22	2	17	21	78	98
P02-202001	P2-0466	N	147	146	1	53	9	3	0	0	50	0	3	1	0	0	0	10	13	23	94	113	84	77
P02-202001	P2-0469	N	58	49	1	56	13	12	2	0	50	0	3	0	0	3	9	18	6	11	41	44	93	89
P02-202001	P2-0470	N	149	134	1	60	8	5	0	0	59	0	1	0	0	0	0	12	8	19	98	108	90	81
P02-202001	P2-0472	N	11	11	1	78	8	1	0	0	65	0	2	0	0	1	0	19	4	9	10	10	96	91
P02-202001	P2-0473	N	110	106	1	72	10	6	0	0	68	0	3	1	0	0	0	15	11	0	94	106	89	100
P02-202001	P2-0475	N	15	15	2	75	5	1	0	3	41	0	0	0	0	0	0	39	13	4	13	14	87	96
P02-202001	P2-0476	N	33	31	2	31	14	3	0	6	40	0	2	0	0	0	0	5	28	19	17	25	66	81
P02-202001	P2-0491	N	15	13	1	55	14	19	0	0	62	0	2	0	0	0	1	24	16	0	12	14	85	105
P02-202001	P2-0496	N	31	31	1	87	3	8	1	0	84	0	5	0	0	1	0	9	8	0	30	33	92	106
P02-202001	P2-0500	N	19	18	1	81	2	13	0	0	69	0	2	0	0	0	0	24	5	0	17	18	95	101
P02-202001	P2-0508	N	76	68	1	67	7	7	0	0	62	1	4	0	0	0	0	14	14	6	55	64	85	94
P02-202001	P2-0509	N	31	30	1	57	5	5	2	0	55	0	2	0	1	2	0	8	31	2	20	30	69	98
P02-202001	P2-0510	N	17	13	1	48	3	1	0	0	39	1	1	0	0	0	0	11	6	43	7	7	89	57
P02-202001	P2-0514	N	64	62	1	65	8	4	0	0	64	1	2	0	0	0	0	11	11	12	48	54	88	88
P02-202001	P2-0515	N	48	48	1	54	8	3	0	0	50	0	6	0	0	0	0	9	10	25	31	36	87	75
P02-202001	P2-0518	N	17	16	2	73	2	3	1	7	63	0	2	0	1	0	0	14	24	0	14	18	78	110
P02-202001	P2-0519	N	20	19	2	29	2	4	2	6	29	0	2	0	1	1	0	4	34	22	8	15	56	78
P02-202001	P2-0521	N	54	54	1	66	7	6	1	0	64	0	3	0	1	1	2	10	8	12	43	48	91	88
P02-202001	P2-0523	N	69	67	1	69	4	4	3	0	61	0	2	0	2	0	0	14	13	7	53	62	86	93
P02-202001	P2-0526	N	9	9	1	33	6	1	0	0	35	0	4	0	0	0	0	0	8	52	4	4	83	48
P02-202001	P2-0527	N	38	38	1	13	1	0	0	0	7	0	3	0	0	0	0	5	12	73	6	10	54	27
P02-202001	P2-0528	N	11	8	1															100		0		0
P02-202001	P2-0531	N	92	91	1	54	7	12	4	0	64	1	4	0	0	0	0	8	14	10	70	82	85	90
P02-202001	P2-0532	N	16	14	1	67	8	3	0	0	58	0	0	0	0	0	0	20	22	0	11	14	78	100
P02-202001	P2-0534	N	8	8	1	64	6	6	10	0	71	0	4	0	0	1	0	10	13	2	7	8	86	98
P02-202001	P2-0536	N	55	54	1	69	4	16	2	0	69	0	6	1	0	0	0	16	8	0	50	54	92	100
P02-202001	P2-0539	N	81	80	1	59	8	8	1	0	59	0	3	1	0	0	1	13	4	18	62	65	95	82
P02-202001	P2-0540	N	49	48	1	76	4	10	3	0	68	0	4	0	0	1	0	20	6	1	44	47	93	99
P02-202001	P2-0542	N	46	46	1	67	13	8	0	0	72	0	2	0	0	0	0	14	6	5	41	44	94	95
P02-202001	P2-0543	N	98	98	1	68	6	6	5	0	62	0	7	0	0	1	0	16	9	6	83	92	90	94
P02-202001	P2-0544	N	20	19	1	58	9	7	4	0	55	0	4	2	0	0	0	16	9	11	15	17	90	89
P02-202001	P2-0545	N	40	40	1	79	4	2	3	0	66	0	2	2	0	0	0	17	4	7	36	37	96	93
P02-202001	P2-0546	N	14	14	2	33	6	0	0	12	37	0	2	0	0	0	0	1	15	21	9	11	81	79
P02-202001	P2-0547	N	44	43	1	75	3	4	0	0	58	0	4	0	0	4	0	16	17	1	35	43	83	99
P02-202001	P2-0553	N	81	79	1	63	6	10	2	0	62	1	5	0	1	1	0	11	16	4	64	76	84	96
P02-202001	P2-0554	N	25	25	1	55	4	4	6	0	55	0	1	0	0	0	0	13	9	23	17	19	89	77
P02-202001	P2-0555	N	17	17	1	56	2	3	0	1	35	0	3	0	0	0	0	23	5	33	11	11	92	67
P02-202001	P2-0556	N	103	103	1	65	5	9	3	0	69	0	2	0	0	0	0	11	8	10	84	93	91	90
P02-202001	P2-0565	N	45	41	1	78	9	2	1	0	65	0	4	0	0	0	0	20	7	3	37	40	93	97
P02-202001	P2-0568	N	42	42	1	43	10	10	2	0	44	1	3	1	0	0	0	18	5	28	28	30	93	72
P02-202001	P2-0571	N	37	33	1	55	11	14	2	0	58	0	2	0	0	0	0	22	7	11	27	29	92	89
P02-202001	P2-0572	N	29	29	1	45	13	13	11	0	62	0	5	0	1	0	0	14	6	12	24	25	93	88
P02-202001	P2-0573	N	19	18	1	83	9	21	1	0	85	0	2	0	0	0	0	27	7	0	20	22	94	120
P02-202001	P2-0575	N	21	21	1	92	5	5	0	0	88	0	1	0	0	0	0	12	4	0	21	22	96	106
P02-202001	P2-0576	N	10	10	1	68	8	8	1	1	65	0	2	0	0	0	0	18	17	0	9	10	84	102
P02-202001	P2-0580	N	47	45	1	60	7	4	0	0	56	0	3	0	0	0	0	12	16	12	32	40	82	88
P02-202001	P2-0581	N	25	24	1	58	6	2	1	0	54	0	2	0	0	0	0	11	7	26	16	18	91	74
P02-202001	P2-0582	N	83	81	1	84	6	3	1	0	68	0	4	0	0	1	0	20	9	0	76	83	91	103
P02-202001	P2-0583	N	16	14	2	53	6	1	1	3	48	0	9	0	1	0	0	3	20	16	9	12	77	84
P02-202001	P2-0584	N	17	17	1	5	3	6	4	0	14	0	1	2	0	0	0	0	6	76	3	4	75	24
