Season	SecCode	DYWIN	CELKEM_PS	PS_ZPS	RD_1	RD_2	RD_3	RD_4	R_VIS	RT_R	RT_V	RT_A	RT_P	RT_C	RT_E	RT_O	RT_S	NR	Free	Resp_abs	Obs_abs	Resp	Obs
P02Q201912	P2-0528	D	11	8	1	1	1	0	0	2	0	0	0	0	0	0	0	4	94	0	0	39	6
P02Q201912	P2-0530	D	19	18	0	1	0	0	3	0	0	0	0	0	0	0	0	16	81	1	3	19	19
P02Q201912	P2-0531	D	92	91	41	6	14	3	0	52	0	5	0	0	0	0	7	13	22	60	71	83	78
P02Q201912	P2-0532	D	16	14	51	3	13	2	0	52	0	3	0	0	4	0	11	22	8	10	13	76	92
P02Q201912	P2-0534	D	8	8	60	3	5	7	0	58	0	2	2	1	3	0	9	10	15	6	7	88	85
P02Q201912	P2-0535	D	30	28	36	4	8	1	19	34	0	7	0	0	0	0	7	24	8	19	26	74	92
P02Q201912	P2-0536	D	55	54	52	4	12	2	0	50	0	5	0	0	1	0	14	15	15	38	46	82	85
P02Q201912	P2-0539	D	81	80	49	5	9	2	0	48	0	3	1	0	0	0	13	9	22	55	63	88	78
P02Q201912	P2-0540	D	49	48	63	4	7	4	0	54	0	7	0	0	1	0	16	11	10	38	43	88	90
P02Q201912	P2-0542	D	46	46	53	9	7	1	1	56	0	4	1	0	0	0	11	6	23	33	36	92	77
P02Q201912	P2-0543	D	98	98	52	8	8	4	0	52	0	8	0	0	0	0	11	10	17	71	81	88	83
P02Q201912	P2-0544	D	20	19	43	8	6	2	1	39	0	6	1	0	0	0	14	12	25	12	14	84	75
P02Q201912	P2-0545	D	40	40	65	6	4	2	1	50	0	5	2	0	0	0	19	6	14	32	34	93	86
P02Q201912	P2-0546	D	14	14	11	4	2	0	28	14	1	1	0	0	0	0	1	22	33	6	9	67	67
P02Q201912	P2-0547	D	44	43	58	7	5	0	0	51	0	3	0	0	3	0	12	13	16	31	36	85	84
P02Q201912	P2-0553	D	81	79	51	5	6	1	0	49	1	5	0	0	1	0	8	20	16	50	66	76	84
P02Q201912	P2-0554	D	25	25	48	5	7	4	1	43	0	6	1	0	0	0	12	12	25	16	19	84	75
P02Q201912	P2-0555	D	17	17	51	2	2	1	0	34	0	5	0	0	0	0	16	13	31	10	12	81	69
P02Q201912	P2-0556	D	103	103	52	6	10	2	0	55	0	3	0	0	0	0	10	10	21	71	81	87	79
P02Q201912	P2-0557	D	6	4	47	13	7	3	11	49	0	2	0	0	1	0	18	63	0	3	6	57	147
P02Q201912	P2-0561	D	3	3	20	12	3	0	23	29	0	4	1	0	0	0	2	36	5	2	3	62	95
P02Q201912	P2-0562	D	16	15	32	4	3	1	9	20	0	2	0	1	0	0	18	33	17	7	12	60	83
P02Q201912	P2-0563	D	31	29	22	4	3	1	9	20	0	5	0	0	1	0	3	21	39	11	18	65	61
P02Q201912	P2-0565	D	45	41	66	8	3	1	0	56	0	5	0	0	0	0	16	14	8	32	38	85	92
P02Q201912	P2-0566	D	17	17	20	4	4	3	23	24	0	4	0	0	0	0	2	22	24	9	13	71	76
P02Q201912	P2-0567	D	27	26	25	4	2	0	21	25	0	2	0	0	0	0	4	18	30	13	18	74	70
P02Q201912	P2-0568	D	42	42	43	12	11	3	0	45	1	4	0	0	0	0	19	11	20	29	34	86	80
P02Q201912	P2-0570	D	64	63	16	9	11	7	18	34	0	3	0	0	0	0	6	14	25	38	47	82	75
P02Q201912	P2-0571	D	37	33	44	10	17	3	0	53	0	2	0	0	0	0	18	7	19	24	27	91	81
P02Q201912	P2-0572	D	29	29	37	17	16	7	1	59	0	4	0	0	0	0	14	9	13	23	25	90	87
P02Q201912	P2-0573	D	19	18	69	10	12	3	0	70	0	7	0	0	0	0	17	13	0	17	20	88	109
P02Q201912	P2-0574	D	39	39	40	7	6	1	11	35	0	2	0	0	0	0	15	17	20	25	31	79	80
P02Q201912	P2-0575	D	21	21	62	4	5	0	0	56	0	3	0	0	0	0	12	8	20	15	17	89	80
P02Q201912	P2-0576	D	10	10	39	5	4	1	1	37	0	5	0	0	0	0	7	20	30	5	7	71	70
P02Q201912	P2-0580	D	47	45	48	7	3	1	0	44	0	4	0	0	0	0	12	14	24	28	34	82	76
P02Q201912	P2-0581	D	25	24	47	6	2	0	0	35	0	5	0	0	0	0	13	13	32	13	16	81	68
P02Q201912	P2-0582	D	83	81	69	5	3	0	0	52	0	5	0	0	0	0	20	9	13	63	70	90	87
P02Q201912	P2-0583	D	16	14	41	5	3	1	9	40	0	7	0	0	0	0	2	22	19	8	11	73	81
P02Q201912	P2-0584	D	17	17	7	10	9	4	0	22	0	3	1	0	0	0	4	7	63	5	6	81	37
P02Q201912	P2-0585	D	90	89	34	5	4	1	5	35	0	2	0	0	0	0	6	11	39	44	54	82	61
P02Q201912	P2-0586	D	16	15	8	6	9	1	7	21	0	1	0	0	1	0	0	30	40	4	9	50	60
P02Q201912	P2-0587	D	20	20	56	10	11	3	4	62	1	4	0	0	0	0	13	9	6	17	19	90	94
P02Q201912	P2-0590	D	125	121	60	5	4	0	0	51	0	2	0	0	0	0	16	6	23	86	94	92	77
P02Q201912	P2-0593	D	90	89	45	7	3	0	5	44	0	1	0	0	0	0	10	10	28	55	64	86	72
P02Q201912	P2-0594	D	133	133	68	5	4	0	0	54	0	3	0	0	1	0	19	7	15	103	113	91	85
P02Q201912	P2-0596	D	56	53	38	7	5	0	8	40	0	4	0	0	0	0	6	20	22	31	42	74	78
P02Q201912	P2-0597	D	27	26	43	3	9	1	0	42	0	1	0	0	0	0	12	15	26	15	19	79	74
P02Q201912	P2-0601	D	63	60	59	2	5	1	0	54	0	1	2	0	0	0	10	14	17	41	50	84	83
P02Q201912	P2-0602	D	43	43	63	3	5	0	2	54	0	5	0	0	0	0	12	10	17	31	36	88	83
P02Q201912	P2-0603	D	15	13	45	2	5	1	5	40	0	0	0	0	0	0	13	21	21	8	10	74	79
P02Q201912	P2-0605	D	6	6	23	1	9	4	10	32	0	0	0	0	4	0	0	16	36	3	4	75	64
P02Q201912	P2-0606	D	9	9	0	0	9	1	0	9	0	0	0	0	0	0	0	29	61	1	4	27	39
P02Q201912	P2-0613	D			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	97	Infinity
P02Q201912	P2-0616	D	60	60	51	10	4	0	1	51	1	4	0	0	1	0	8	10	23	40	46	87	77
P02Q201912	P2-0617	D	26	26	41	10	9	0	11	45	0	4	0	0	1	1	8	24	5	18	25	74	95
P02Q201912	P2-0104	N	4	4	59	3	4	0	1	40	0	6	0	0	8	0	12	36	0	3	4	65	103
P02Q201912	P2-0105	N	7	4	45	3	4	0	0	36	0	1	0	0	0	0	15	23	25	2	3	70	75
P02Q201912	P2-0106	N	6	5	43	0	1	1	0	39	0	2	0	1	1	0	2	18	37	2	3	71	63
P02Q201912	P2-0107	N	19	18	56	4	18	0	0	59	0	3	0	0	0	0	15	13	9	14	16	86	91
P02Q201912	P2-0108	N	21	19	62	5	14	0	0	65	3	3	0	0	0	1	9	16	1	16	19	84	99
P02Q201912	P2-0109	N	56	53	33	6	13	1	0	35	1	5	0	0	1	1	11	12	35	28	35	81	65
P02Q201912	P2-0110	N			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	94	Infinity
P02Q201912	P2-0112	N	27	25	52	8	13	0	0	58	0	5	0	0	0	0	9	7	17	19	21	91	83
P02Q201912	P2-0113	N	42	42	54	8	9	2	1	53	0	5	0	0	1	0	14	19	7	31	39	80	93
P02Q201912	P2-0117	N	46	46	28	5	6	3	0	32	0	3	1	0	0	0	5	6	53	19	22	88	47
P02Q201912	P2-0118	N	93	92	61	3	3	0	0	43	0	2	1	0	1	0	20	8	23	63	71	90	77
P02Q201912	P2-0119	N	75	74	68	8	5	1	0	52	0	4	0	0	3	0	22	8	11	60	66	91	89
P02Q201912	P2-0121	N	29	28	65	8	10	0	0	59	0	5	0	0	1	0	17	13	4	23	27	86	96
P02Q201912	P2-0122	N	78	72	55	9	9	1	0	52	0	2	0	0	0	0	19	13	9	56	65	86	91
P02Q201912	P2-0127	N	37	34	70	2	2	0	0	61	0	2	0	0	2	0	10	13	9	26	31	85	91
P02Q201912	P2-0129	N	36	36	73	4	5	1	0	63	0	3	0	0	1	0	17	6	11	30	32	94	89
P02Q201912	P2-0134	N	11	11	50	9	3	1	0	46	2	6	0	0	1	0	7	19	17	7	9	77	83
P02Q201912	P2-0137	N	27	24	74	7	1	0	0	65	0	0	0	0	0	0	18	4	13	20	21	95	87
P02Q201912	P2-0138	N	42	41	73	2	2	0	0	61	0	0	1	1	0	0	15	10	13	32	36	89	87
P02Q201912	P2-0139	N	17	17	48	4	7	2	0	53	0	0	0	0	1	0	7	19	20	10	14	77	80
P02Q201912	P2-0141	N	73	72	69	4	4	0	0	60	0	0	0	0	0	0	16	11	12	55	63	88	88
P02Q201912	P2-0145	N	104	103	57	4	1	0	0	48	1	2	0	0	1	0	11	6	31	64	71	91	69
P02Q201912	P2-0149	N	44	41	74	1	6	3	0	60	0	2	0	0	1	0	21	9	4	36	39	91	96
P02Q201912	P2-0150	N	44	43	78	1	6	1	0	60	0	1	0	0	1	0	24	10	4	37	41	90	96
P02Q201912	P2-0151	N	3	3	111	9	9	0	0	77	0	0	0	0	0	0	51	0	0	4	4	100	128
P02Q201912	P2-0152	N	67	65	71	3	2	0	0	49	0	2	0	0	0	0	24	11	13	49	56	87	87
P02Q201912	P2-0155	N	13	13	61	1	1	1	0	32	0	0	0	0	0	0	31	8	27	8	9	88	73
P02Q201912	P2-0156	N	12	12	75	7	1	0	0	52	0	4	0	0	0	0	27	7	9	10	11	92	91
P02Q201912	P2-0157	N	19	19	74	2	5	0	0	66	0	0	0	0	0	0	14	26	0	16	20	76	108
P02Q201912	P2-0161	N	21	20	59	1	6	1	0	51	0	4	0	0	1	0	11	18	15	13	17	79	85
P02Q201912	P2-0168	N	18	16	45	1	2	0	0	42	0	0	0	0	0	0	5	13	39	8	10	78	61
P02Q201912	P2-0169	N	17	17	32	6	15	0	0	36	0	9	0	0	0	0	8	11	35	9	11	83	65
P02Q201912	P2-0170	N	10	10	46	10	10	1	0	60	0	3	0	1	2	0	1	11	22	7	8	85	78
P02Q201912	P2-0172	N	3	3	34	5	0	1	0	39	0	0	0	0	1	0	0	54	6	1	3	43	94
P02Q201912	P2-0173	N	71	68	71	4	6	0	0	70	0	3	0	0	0	0	7	9	10	55	61	90	90
P02Q201912	P2-0174	N	22	22	75	0	3	0	0	66	1	2	0	0	1	1	7	15	6	17	21	84	94
P02Q201912	P2-0177	N	60	58	64	5	2	0	0	58	1	4	0	0	1	0	6	12	17	41	48	86	83
P02Q201912	P2-0178	N	14	14	75	0	6	1	0	80	0	1	0	1	0	0	0	9	9	11	13	90	91
P02Q201912	P2-0179	N	7	6	58	0	2	0	0	53	0	0	0	0	0	0	6	12	28	4	4	83	72
P02Q201912	P2-0182	N	27	27	20	1	0	0	0	19	0	0	0	0	0	0	2	4	75	6	7	84	25
P02Q201912	P2-0206	N	27	19	59	3	16	0	0	52	0	9	1	0	0	0	18	9	9	16	17	91	91
P02Q201912	P2-0209	N	60	58	41	6	6	1	0	39	0	3	0	0	1	0	11	13	30	33	41	81	70
P02Q201912	P2-0211	N	62	59	75	8	5	0	0	62	0	5	0	0	0	0	20	14	0	52	60	86	101
P02Q201912	P2-0212	N	27	25	82	4	5	0	0	75	0	3	1	0	0	0	11	13	0	23	26	87	104
P02Q201912	P2-0215	N	24	22	68	16	0	0	0	63	0	1	0	0	0	0	21	5	11	19	20	95	89
P02Q201912	P2-0216	N	8	8	44	11	6	0	0	43	0	2	0	0	1	0	15	11	29	5	6	85	71
P02Q201912	P2-0217	N	26	25	51	8	5	0	0	42	0	3	0	0	0	0	19	22	11	17	22	75	89
P02Q201912	P2-0219	N	5	3	56	0	0	0	0	31	0	6	0	0	0	0	20	14	28	2	2	81	72
P02Q201912	P2-0222	N	6	5	37	3	10	0	0	43	0	1	0	0	0	1	5	23	27	2	4	68	73
P02Q201912	P2-0223	N	53	51	61	9	7	0	0	56	0	2	1	0	2	0	17	13	10	40	46	86	90
P02Q201912	P2-0224	N	15	12	56	7	6	0	0	43	0	4	0	0	0	0	20	14	17	8	10	83	83
P02Q201912	P2-0226	N	90	67	37	2	2	1	0	30	0	1	0	0	0	1	9	12	42	31	39	80	58
P02Q201912	P2-0227	N	28	26	61	11	4	0	0	60	0	1	0	0	0	0	14	6	19	20	21	93	81
P02Q201912	P2-0230	N	18	14	4	6	2	0	0	8	0	1	1	0	0	0	2	2	86	2	2	85	14
P02Q201912	P2-0233	N	8	5	2	1	0	0	0	2	0	0	0	0	1	0	0	7	90	0	0	33	10
P02Q201912	P2-0234	N	11	9	10	11	16	0	5	24	0	3	2	0	2	0	6	14	36	4	6	78	64
P02Q201912	P2-0238	N	26	26	27	7	5	0	0	33	0	3	0	1	0	0	3	6	55	10	12	86	45
P02Q201912	P2-0249	N	12	7	36	2	12	0	0	46	0	0	0	0	0	0	5	2	47	4	4	96	53
P02Q201912	P2-0252	N	56	55	55	7	2	0	0	53	0	1	0	0	0	0	10	7	29	35	39	90	71
P02Q201912	P2-0254	N	6	5	95	0	4	0	0	68	0	1	0	0	0	0	30	13	0	5	6	88	113
P02Q201912	P2-0256	N	5	5	73	2	1	0	0	57	0	0	2	0	0	0	17	12	12	4	4	86	88
P02Q201912	P2-0280	N	58	58	84	2	2	0	0	70	0	0	0	0	0	0	18	6	6	51	55	93	94
P02Q201912	P2-0281	N	138	134	70	7	6	1	0	71	0	1	0	0	1	0	10	15	0	114	134	85	100
P02Q201912	P2-0286	N	15	15	40	4	8	4	0	44	0	7	0	0	1	4	1	16	28	8	11	78	72
P02Q201912	P2-0287	N	11	10	84	0	5	0	0	70	0	1	0	0	2	0	17	8	5	9	10	91	95
P02Q201912	P2-0288	N	61	60	45	1	3	0	0	44	0	1	0	0	0	0	4	8	42	30	35	87	58
P02Q201912	P2-0289	N	23	23	74	0	3	1	0	56	0	2	0	1	1	1	19	8	14	18	20	91	86
P02Q201912	P2-0291	N	8	8	76	4	10	0	0	77	1	0	0	0	0	1	11	7	2	7	8	93	98
P02Q201912	P2-0292	N	24	23	70	8	6	0	0	67	3	0	0	0	1	0	15	2	13	20	20	98	87
P02Q201912	P2-0294	N	14	14	60	1	5	1	0	48	0	2	0	0	0	0	16	24	10	9	13	74	90
P02Q201912	P2-0296	N	4	4	29	0	0	0	0	16	0	0	0	0	0	0	13	6	65	1	1	83	35
P02Q201912	P2-0305	N	46	46	46	11	9	0	0	53	1	2	0	0	2	0	9	16	16	31	38	81	84
P02Q201912	P2-0307	N	43	42	37	7	5	0	0	39	0	4	0	0	0	0	6	5	46	21	23	91	54
P02Q201912	P2-0316	N	11	6	30	0	4	0	0	25	0	0	0	0	0	0	9	23	42	2	3	60	58
P02Q201912	P2-0323	N	37	33	63	5	4	0	1	58	2	0	5	0	0	0	6	10	18	24	27	88	82
P02Q201912	P2-0324	N	11	11	52	6	3	1	1	52	0	2	2	0	1	0	5	13	25	7	8	83	75
P02Q201912	P2-0327	N	10	9	52	1	4	0	0	41	0	1	0	0	0	0	15	13	29	5	6	81	71
P02Q201912	P2-0332	N	25	21	33	11	5	1	0	40	0	3	6	1	0	0	1	13	37	11	13	79	63
P02Q201912	P2-0333	N	26	7	1	0	1	0	0	1	0	0	0	0	0	1	0	4	94	0	0	28	6
P02Q201912	P2-0335	N	16	16	20	0	1	0	1	19	0	0	0	0	0	0	2	4	74	4	4	84	26
P02Q201912	P2-0337	N	49	47	52	8	2	0	0	47	2	1	0	0	0	0	13	10	27	30	34	86	73
P02Q201912	P2-0340	N	92	91	74	3	5	0	0	66	0	1	0	0	1	0	16	9	8	76	84	90	92
P02Q201912	P2-0341	N	40	37	85	0	2	0	0	68	0	0	0	0	0	0	19	9	3	32	36	91	97
P02Q201912	P2-0342	N	68	67	58	7	7	0	0	56	0	4	0	0	1	0	9	7	22	48	52	91	78
P02Q201912	P2-0343	N	52	52	52	2	4	0	0	43	0	2	0	0	0	0	13	5	36	30	33	91	64
P02Q201912	P2-0344	N	49	48	73	3	7	0	0	65	0	5	0	0	0	0	12	11	7	39	44	89	93
P02Q201912	P2-0347	N	35	34	46	19	5	0	0	49	2	2	0	0	0	0	16	15	14	24	29	82	86
P02Q201912	P2-0348	N	65	62	48	10	4	0	0	46	0	2	1	0	2	0	12	11	25	39	46	85	75
P02Q201912	P2-0350	N	9	9	39	2	4	0	0	32	0	0	0	0	0	0	13	7	48	4	5	87	52
P02Q201912	P2-0355	N	62	61	67	11	5	0	0	63	0	2	0	0	1	0	16	7	9	51	55	92	91
P02Q201912	P2-0358	N	19	17	33	3	3	0	1	30	0	1	0	0	0	0	7	12	48	7	9	77	52
P02Q201912	P2-0360	N	33	33	54	9	6	0	0	47	0	2	1	0	1	0	18	11	20	23	26	86	80
P02Q201912	P2-0362	N	25	23	66	11	4	0	0	67	0	1	0	0	0	0	13	21	0	19	23	80	101
P02Q201912	P2-0363	N	17	14	35	2	5	0	0	28	0	2	0	0	1	0	10	16	43	6	8	73	57
P02Q201912	P2-0364	N	20	17	16	1	1	0	0	17	0	0	0	0	0	0	1	6	75	3	4	77	25
P02Q201912	P2-0367	N	33	30	60	7	8	1	0	59	0	2	0	0	1	0	14	8	15	23	25	90	85
P02Q201912	P2-0377	N	44	42	42	10	9	3	0	52	0	6	0	0	2	0	3	12	23	27	32	85	77
P02Q201912	P2-0378	N	43	40	48	3	8	0	0	51	0	2	0	0	0	0	5	20	20	24	32	75	80
P02Q201912	P2-0380	N	6	6	44	18	2	0	0	34	0	11	0	0	0	0	18	6	30	4	4	91	70
P02Q201912	P2-0381	N	92	90	58	3	5	0	0	52	1	3	0	0	0	0	9	8	21	64	71	89	79
P02Q201912	P2-0387	N	112	108	59	13	5	1	0	59	0	2	0	0	1	0	16	7	15	85	92	92	85
P02Q201912	P2-0389	N	26	26	76	5	6	0	0	64	0	3	0	0	0	0	18	10	4	22	25	90	96
P02Q201912	P2-0390	N	226	223	73	9	5	0	0	62	0	3	0	0	1	1	20	8	4	195	214	91	96
P02Q201912	P2-0395	N	64	64	55	12	4	0	0	57	0	3	0	0	0	0	10	8	20	46	51	90	80
P02Q201912	P2-0399	N	51	50	66	6	5	0	0	59	0	2	0	0	0	1	14	9	15	38	43	90	85
P02Q201912	P2-0404	N	86	82	42	9	4	0	0	37	0	3	0	0	1	0	14	8	36	46	52	88	64
P02Q201912	P2-0405	N	43	42	67	14	4	1	0	61	0	6	1	0	2	0	17	9	3	37	41	91	97
P02Q201912	P2-0407	N	52	52	43	5	3	0	0	38	0	2	0	0	1	0	10	5	44	26	29	91	56
P02Q201912	P2-0408	N	13	13	54	7	9	0	0	41	1	11	0	0	0	1	15	22	7	9	12	77	93
P02Q201912	P2-0409	N	77	73	41	7	3	0	0	31	0	2	0	0	1	2	15	7	42	38	43	88	58
P02Q201912	P2-0411	N	48	46	48	13	5	0	0	49	0	5	0	0	2	2	8	9	23	32	36	89	77
P02Q201912	P2-0412	N	65	61	58	10	3	0	0	45	0	4	0	0	1	1	19	15	14	44	53	83	86
P02Q201912	P2-0419	N	9	5	47	5	4	0	1	43	0	5	0	0	1	0	7	26	15	3	4	70	85
P02Q201912	P2-0424	N	29	24	19	7	2	0	0	19	0	0	0	0	0	0	8	8	64	7	9	78	36
P02Q201912	P2-0426	N	2	1	77	10	3	0	0	75	0	8	0	0	0	0	6	46	0	1	1	66	135
P02Q201912	P2-0428	N	26	21	43	8	3	0	0	38	0	4	0	1	1	0	10	9	36	12	14	86	64
P02Q201912	P2-0430	N	34	30	48	11	8	1	0	49	0	4	0	0	2	3	10	15	16	21	25	82	84
P02Q201912	P2-0431	N	46	33	62	12	3	0	0	57	0	1	1	0	1	0	16	8	15	25	28	91	85
P02Q201912	P2-0433	N	40	40	56	9	2	0	0	54	0	1	0	0	1	0	10	8	23	28	31	89	77
P02Q201912	P2-0434	N	29	29	65	13	4	1	2	72	1	2	0	0	1	0	6	14	1	25	29	86	99
P02Q201912	P2-0439	N	207	200	61	11	4	1	0	59	0	3	0	0	1	0	13	13	9	155	181	85	91
P02Q201912	P2-0444	N	151	134	67	17	8	0	0	65	0	3	0	0	1	0	23	9	0	125	137	91	102
P02Q201912	P2-0446	N	15	14	50	17	5	0	0	55	0	4	0	0	0	0	13	14	13	10	12	84	87
P02Q201912	P2-0452	N	98	94	52	15	6	0	0	56	0	4	0	0	1	0	11	14	12	70	82	85	88
P02Q201912	P2-0453	N	125	123	55	14	5	1	0	60	0	3	1	0	1	0	9	16	9	92	111	83	91
P02Q201912	P2-0454	N	57	55	77	9	6	0	0	71	0	4	0	0	1	0	16	11	0	51	57	90	103
P02Q201912	P2-0456	N	119	118	66	9	6	1	0	63	0	4	0	0	2	0	12	9	10	96	106	91	90
P02Q201912	P2-0463	N	22	22	49	11	6	0	0	54	0	1	0	0	1	0	10	13	16	16	19	85	84
P02Q201912	P2-0466	N	147	146	52	7	4	0	0	50	0	2	1	0	0	0	11	11	24	94	111	85	76
P02Q201912	P2-0469	N	58	49	52	16	8	2	0	53	0	2	0	0	2	5	15	7	16	38	41	92	84
P02Q201912	P2-0470	N	149	134	55	10	5	1	0	58	0	2	0	0	0	0	9	9	20	94	107	89	80
P02Q201912	P2-0472	N	11	11	75	6	4	0	0	59	0	2	0	0	4	0	20	7	9	9	10	92	91
P02Q201912	P2-0473	N	110	106	69	12	5	1	0	65	0	4	0	0	1	0	16	10	3	92	103	89	97
P02Q201912	P2-0475	N	15	15	63	13	1	0	5	54	0	1	0	0	0	0	23	15	2	12	15	85	98
P02Q201912	P2-0476	N	33	31	28	9	4	2	2	34	0	2	0	1	0	0	4	17	39	14	19	73	61
P02Q201912	P2-0491	N	15	13	56	12	12	1	0	63	0	1	0	0	1	1	16	25	0	11	14	77	106
P02Q201912	P2-0496	N	31	31	81	4	7	1	0	76	0	3	0	0	0	0	12	11	0	28	32	89	103
P02Q201912	P2-0500	N	19	18	79	3	9	0	0	64	0	1	0	0	0	0	25	3	6	16	17	96	94
P02Q201912	P2-0508	N	76	68	66	11	7	0	0	61	1	5	0	0	0	0	17	13	1	58	67	87	99
P02Q201912	P2-0509	N	31	30	44	6	7	1	0	45	0	1	2	1	1	0	7	32	6	19	28	66	94
P02Q201912	P2-0510	N	17	13	44	1	1	0	0	34	0	1	1	0	0	0	11	2	49	6	7	96	51
P02Q201912	P2-0514	N	64	62	64	9	5	0	0	63	1	3	0	0	0	0	12	10	11	48	55	88	89
P02Q201912	P2-0515	N	48	48	53	8	3	0	0	50	0	6	0	0	0	0	8	9	26	31	35	88	74
P02Q201912	P2-0518	N	17	16	79	4	1	2	6	64	0	4	0	0	0	0	17	23	0	15	18	80	114
P02Q201912	P2-0519	N	20	19	30	2	2	1	7	30	0	1	0	0	0	0	3	40	19	8	15	51	81
P02Q201912	P2-0521	N	54	54	68	7	6	3	0	65	0	4	0	0	2	2	10	11	6	45	51	89	94
P02Q201912	P2-0523	N	69	67	71	3	5	1	0	60	0	3	0	0	0	0	15	11	10	53	60	88	90
P02Q201912	P2-0526	N	9	9	38	5	1	0	0	37	0	8	0	0	0	0	0	10	45	4	5	81	55
P02Q201912	P2-0527	N	38	38	19	1	0	0	0	11	0	1	0	0	0	0	9	10	69	8	12	66	31
P02Q201912	P2-0528	N	11	8	1	0	0	0	0	1	0	0	0	0	0	0	0	3	97	0	0	19	3
P02Q201912	P2-0531	N	92	91	52	9	14	3	0	65	0	4	0	0	0	0	9	13	9	71	83	86	91
P02Q201912	P2-0532	N	16	14	64	3	8	1	0	59	2	2	0	0	2	0	11	17	7	11	13	82	93
P02Q201912	P2-0534	N	8	8	64	3	7	3	0	66	0	1	0	0	0	0	9	7	16	6	7	92	84
P02Q201912	P2-0536	N	55	54	64	5	14	2	0	66	0	4	0	0	0	0	14	12	3	46	52	87	97
P02Q201912	P2-0539	N	81	80	57	4	10	1	0	54	0	3	1	0	0	0	14	7	18	60	65	91	82
P02Q201912	P2-0540	N	49	48	75	5	7	3	0	66	0	7	0	0	0	0	18	7	2	44	47	93	98
P02Q201912	P2-0542	N	46	46	63	12	9	1	0	70	0	3	0	0	0	0	10	5	12	38	41	95	88
P02Q201912	P2-0543	N	98	98	63	11	7	4	0	62	0	7	0	1	0	0	13	8	8	82	90	91	92
P02Q201912	P2-0544	N	20	19	56	8	8	1	0	50	0	5	2	0	0	0	15	10	13	15	17	89	87
P02Q201912	P2-0545	N	40	40	74	7	4	2	0	62	0	1	2	0	0	0	22	5	6	36	38	95	94
P02Q201912	P2-0547	N	44	43	66	8	6	0	0	59	0	3	0	0	3	0	15	14	5	35	41	85	95
P02Q201912	P2-0553	N	81	79	62	7	8	1	0	63	1	5	1	0	1	0	8	17	5	62	75	83	95
P02Q201912	P2-0554	N	25	25	52	5	5	3	0	48	0	2	1	0	0	0	13	10	26	16	19	87	74
P02Q201912	P2-0555	N	17	17	60	2	2	1	0	41	0	4	0	0	0	0	20	6	28	11	12	92	72
P02Q201912	P2-0556	N	103	103	62	6	9	2	0	66	0	1	0	0	0	0	12	9	11	82	92	90	89
P02Q201912	P2-0565	N	45	41	74	10	3	1	0	66	0	3	0	0	1	0	17	9	4	36	40	91	96
P02Q201912	P2-0568	N	42	42	45	12	8	2	0	43	1	4	0	0	0	0	19	8	25	28	31	89	75
P02Q201912	P2-0571	N	37	33	48	12	16	2	0	57	0	1	1	0	0	0	19	7	15	26	28	92	85
P02Q201912	P2-0572	N	29	29	45	20	15	6	0	66	0	4	0	1	0	0	14	6	9	25	26	94	91
P02Q201912	P2-0573	N	19	18	76	10	11	1	0	75	0	6	0	0	0	0	17	13	0	18	20	88	112
P02Q201912	P2-0575	N	21	21	71	5	4	0	0	63	0	3	0	0	0	0	14	7	13	17	18	92	87
P02Q201912	P2-0576	N	10	10	43	6	4	1	0	41	0	3	0	0	0	0	9	10	36	5	6	84	64
P02Q201912	P2-0580	N	47	45	58	9	3	1	0	53	0	4	0	0	0	0	13	12	15	33	38	85	85
P02Q201912	P2-0581	N	25	24	55	6	2	0	0	45	0	3	0	0	0	0	14	9	28	15	17	87	72
P02Q201912	P2-0582	N	83	81	81	8	4	0	0	65	1	4	0	0	1	0	23	8	0	76	82	92	101
P02Q201912	P2-0583	N	16	14	54	6	2	1	3	52	0	7	0	0	0	0	2	25	10	9	13	72	90
P02Q201912	P2-0584	N	17	17	5	7	6	3	0	15	0	2	2	0	0	0	2	4	75	4	4	85	25
P02Q201912	P2-0585	N	90	89	48	9	6	1	2	54	0	2	0	0	0	0	7	11	21	60	70	85	79
P02Q201912	P2-0586	N	16	15	9	14	8	0	2	28	0	2	0	0	1	0	1	40	26	5	11	46	74
P02Q201912	P2-0587	N	20	20	69	13	9	2	2	73	0	4	0	0	0	0	16	6	0	19	20	94	101
P02Q201912	P2-0590	N	125	121	73	7	4	0	0	64	0	2	1	0	0	0	17	5	10	103	109	94	90
P02Q201912	P2-0593	N	90	89	54	10	4	1	1	55	0	2	0	0	0	0	11	9	21	62	70	89	79
P02Q201912	P2-0594	N	133	133	81	6	4	1	0	67	0	3	0	0	1	0	21	5	3	122	129	95	97
P02Q201912	P2-0596	N	56	53	42	8	4	1	3	47	0	2	0	0	0	0	5	13	30	30	37	82	70
P02Q201912	P2-0597	N	27	26	55	4	9	1	0	54	0	1	0	1	0	0	13	17	11	19	23	81	89
P02Q201912	P2-0601	N	63	60	74	4	5	2	0	69	0	1	3	0	0	0	11	14	1	51	59	86	99
P02Q201912	P2-0602	N	43	43	74	4	4	0	1	66	0	4	0	0	1	0	12	9	7	36	40	90	93
P02Q201912	P2-0603	N	15	13	57	4	5	2	2	53	0	0	0	1	1	0	13	21	9	9	12	77	91
