Season	SecCode	Kc_PS	Kc_sum	Min_sum	Min_med	Min_avg	Kc_med	Kc_avg	Tr_cnt	PS_ZPS	TYPZONY	KOD_ZSJ
P00-202001	P4-1472	29	780	1182	60	70	40	46	17	27	1	128155
P00-202001	P4-1358	202	1412	3583	60	109	40	43	33	7	1	127931
P00-202001	P4-1446	169	1689	8292	60	224	40	46	37	10	1	127922
P00-202001	P4-1934	43	1558	6763	60	188	40	43	36	36	1	127647
P00-202001	P4-0393	35	1669	8633	60	227	40	44	38	48	1	127736
P00-202001	P4-0422	97	2911	13439	60	179	30	39	75	30	1	127957
P00-202001	P4-1031	127	3559	29531	120	356	30	43	83	28	2	127612
P00-202001	P4-1962	44	2181	11192	150	400	85	78	28	50	1	127591
P00-202001	P4-0324	80	800	1200	60	63	40	42	19	10	1	127736
P00-202001	P4-2041	152	2886	9894	60	162	40	47	61	19	1	127612
P00-202001	P4-1000	4	180	270	30	39	20	26	7	45	1	127612
P00-202001	P4-0223	48	3939	8019	63	120	40	59	67	82	1	128198
P00-202001	P4-0246	161	2096	19241	80	283	20	31	68	13	2	127957
P00-202001	P4-0946	11	310	2271	90	379	40	52	6	27	1	127876
P00-202001	P4-0275	39	2003	10450	90	290	50	56	36	51	1	127957
P00-202001	P4-0249	45	1604	3905	60	118	40	49	33	36	1	127957
P00-202001	P4-1334	96	770	1155	45	61	30	41	19	8	1	128155
P00-202001	P4-0981	27	543	4146	45	138	11	18	30	20	2	128121
P00-202001	P4-0937	7	320	480	53	60	35	40	8	44	1	127876
P00-202001	P4-0827	33	730	2533	68	211	45	61	12	22	1	127761
P00-202001	P4-0302	129	1803	18122	66	342	20	34	53	14	2	127957
P00-202001	P4-0638	18	2415	4369	60	91	40	50	48	135	1	127752
P00-202001	P4-0131	33	533	20333	71	656	11	17	31	16	2	128171
P00-202001	P4-1795	196	1375	7098	68	253	40	49	28	7	1	127621
P00-202001	P4-2071	533	1598	7581	105	271	35	57	28	3	2	127612
P00-202001	P4-1453	18	70	105	53	53	35	35	2	4	1	127922
P00-202001	P4-1439	184	920	1380	60	69	40	46	20	5	1	127914
P00-202001	P4-0819	14	1750	4784	60	141	40	51	34	128	1	127761
P00-202001	P4-0841	77	1380	4166	60	93	20	31	45	18	2	127965
P00-202001	P4-0905	79	2437	4460	60	68	34	37	66	31	1	128121
P00-202001	P4-0735	176	1408	3559	90	137	50	54	26	8	1	127761
P00-202001	P4-0132	59	2020	29761	45	425	20	29	70	34	1	128171
P00-202001	P4-0926	104	727	13600	30	439	10	23	31	7	2	128121
P00-202001	P4-1470	215	3650	12872	80	187	40	53	69	17	2	128155
P00-202001	P4-2047	360	2880	13152	120	244	35	53	54	8	2	127591
P00-202001	P4-1355	31	305	3145	60	286	30	28	11	10	1	127922
P00-202001	P4-0241	105	2316	17363	60	241	20	32	72	22	2	127957
P00-202001	P4-1014	10	840	1291	30	45	20	29	29	82	1	127698
P00-202001	P4-1007	145	2320	3499	60	87	40	58	40	16	1	127612
P00-202001	P4-1939	28	550	825	60	52	40	34	16	20	1	127647
P00-202001	P4-1213	23	1515	10880	90	330	40	46	33	67	1	127892
P00-202001	P4-1734	88	970	4371	90	175	30	39	25	11	2	127621
P00-202001	P4-0421	80	1435	12947	30	370	20	41	35	18	1	127965
P00-202001	P4-0925	22	762	10927	60	728	40	51	15	34	1	128121
P00-202001	P4-0978	18	110	1004	1004	1004	110	110	1	6	1	127876
P00-202001	P4-1471	32	2306	11695	75	239	40	47	49	72	1	128155
P00-202001	P4-0218	289	2026	14993	52	341	20	46	44	7	2	127957
P00-202001	P4-0907	100	4190	12660	90	127	30	42	100	42	2	128112
P00-202001	P4-0276	35	461	4291	75	477	50	51	9	13	1	127957
P00-202001	P4-1233	37	1447	14357	62	256	20	26	56	39	2	127892
P00-202001	P4-0850	59	710	5798	60	341	40	42	17	12	1	127761
P00-202001	P4-0906	25	295	1161	60	194	40	49	6	12	1	128121
P00-202001	P4-0968	74	590	3536	75	295	50	49	12	8	1	127604
P00-202001	P4-1034	109	5678	28825	67	137	20	27	210	52	2	127884
P00-202001	P4-2072	14	260	390	45	56	30	37	7	18	1	127612
P00-202001	P4-1641	112	3704	18337	90	287	30	58	64	33	2	127701
P00-202001	P4-1728	32	160	240	60	80	40	53	3	5	1	127621
P00-202001	P4-1785	240	1201	8781	90	283	30	39	31	5	2	127621
P00-202001	P4-0386	54	540	810	60	74	40	49	11	10	2	127736
P00-202001	P4-1715	53	3218	9642	60	138	40	46	70	61	1	127701
P00-202001	P4-1353	133	1989	14627	120	395	30	54	37	15	2	127922
P00-202001	P4-1791	62	808	1931	53	121	35	51	16	13	1	127621
P00-202001	P4-1631	9	1352	5895	60	168	40	39	35	152	1	127710
P00-202001	P4-0418	147	2945	59005	865	820	35	41	72	20	1	127736
P00-202001	P4-1904	330	990	3866	90	161	30	41	24	3	2	315893
P00-202001	P4-0982	37	329	1213	60	243	40	66	5	9	1	128121
P00-202001	P4-1786	20	1628	4647	60	116	40	41	40	82	1	127621
P00-202001	P4-0723	56	890	1335	90	95	60	64	14	16	1	127761
P00-202001	P4-0514	154	1543	3088	45	77	30	39	40	10	1	127752
P00-202001	P4-0158	95	380	570	45	47	30	32	12	4	1	127957
P00-202001	P4-0932	28	280	420	75	84	50	56	5	10	1	128121
P00-202001	P4-1941	23	840	1260	60	84	40	56	15	37	1	127647
P00-202001	P4-0950	48	525	2946	98	295	50	52	10	11	1	127876
P00-202001	P4-1043	36	1941	9654	60	186	40	37	52	54	1	127884
P00-202001	P4-1045	9	360	542	62	77	40	51	7	41	1	127884
P00-202001	P4-1613	17	100	150	75	75	50	50	2	6	1	127728
P00-202001	P4-0957	25	1500	2261	60	75	40	50	30	61	1	127604
P00-202001	P4-1435	376	2256	4842	90	142	60	66	34	6	1	127906
P00-202001	P4-1209	363	3268	5719	60	108	40	62	53	9	1	127698
P00-202001	P4-1760	77	463	2291	60	153	33	31	15	6	1	127647
P00-202001	P4-0279	53	1419	6371	60	212	40	47	30	27	1	127957
P00-202001	P4-1433	317	1903	27540	120	530	30	37	52	6	2	128155
P00-202001	P4-0802	14	480	3603	60	328	40	44	11	35	1	127761
P00-202001	P4-0924	6	798	6251	68	347	40	44	18	137	1	127876
P00-202001	P4-0942	109	3166	14134	120	294	55	66	48	29	1	127876
P00-202001	P4-0730	12	140	241	36	48	20	28	5	12	1	127761
P00-202001	P4-1930	87	1742	3349	30	66	20	34	51	20	1	127647
P00-202001	P4-0333	188	750	1425	83	119	45	62	12	4	2	127736
P00-202001	P4-0306	82	1561	22363	120	799	65	56	28	19	1	127957
P00-202001	P4-1371	44	609	2366	60	139	40	36	17	14	1	127931
P00-202001	P4-0567	126	1010	5522	90	138	20	25	40	8	2	127965
P00-202001	P4-1629	16	570	855	90	78	60	52	11	35	1	127906
P00-202001	P4-0212	56	1184	2560	60	111	40	51	23	21	1	128198
P00-202001	P4-0391	180	360	600	45	60	30	36	10	2	2	127736
P00-202001	P4-0708	127	760	1141	120	114	80	76	10	6	1	127752
P00-202001	P4-1929	49	976	7979	45	275	30	34	29	20	1	127647
P00-202001	P4-1030	73	1540	8219	60	283	20	53	29	21	2	127698
P00-202001	P4-0578	22	1167	6085	45	196	30	38	31	53	1	127965
P00-202001	P4-1928	43	650	975	45	54	30	36	18	15	1	127647
P00-202001	P4-1906	355	2840	9000	120	127	40	40	71	8	2	127591
P00-202001	P4-0155	14	572	5215	60	348	40	38	15	40	1	128163
P00-202001	P4-0509	54	1306	7308	75	292	50	52	25	24	1	127965
P00-202001	P4-1365	90	450	740	75	74	50	45	10	5	1	127931
P00-202001	P4-1437	125	1753	3349	75	105	45	55	32	14	1	127906
P00-202001	P4-1060	18	250	375	60	63	40	42	6	14	1	127884
P00-202001	P4-1202	15	400	600	75	75	50	50	8	26	1	127698
P00-202001	P4-0838	88	2290	17035	105	266	30	36	64	26	2	127965
P00-202001	P4-1035	47	4698	10771	75	116	40	51	93	100	1	127884
P00-202001	P4-2042	283	850	1280	60	67	40	45	19	3	1	127591
P00-202001	P4-1206	35	1089	7656	153	294	40	42	26	31	2	127698
P00-202001	P4-0371	28	140	210	30	30	20	20	7	5	1	127736
P00-202001	P4-1772	46	2306	20688	60	383	40	43	54	50	1	127621
P00-202001	P4-0325	24	120	576	30	115	20	24	5	5	2	127736
P00-202001	P4-0214	27	1230	2367	60	74	40	38	32	46	1	128198
P00-202001	P4-0110	99	793	6436	60	322	40	40	20	8	1	128198
P00-202001	P4-1798	126	5552	16102	75	156	50	54	103	44	1	127612
P00-202001	P4-2027		915	6412	45	237	30	34	27			
P00-202001	P4-0927	18	695	4236	75	282	40	46	15	39	1	127876
P00-202001	P4-0216	36	1575	3836	60	104	40	43	37	44	1	128198
P00-202001	P4-1771	408	4079	13860	120	217	40	64	64	10	2	127621
P00-202001	P4-1225	61	1777	7071	90	221	60	56	32	29	1	127892
P00-202001	P4-0576	192	5578	43279	70	470	20	61	92	29	2	127965
P00-202001	P4-1752	52	520	793	120	113	80	74	7	10	1	127647
P00-202001	P4-1047	35	1087	3070	38	110	25	39	28	31	1	127884
P00-202001	P4-0636	86	4621	16356	90	199	53	56	82	54	1	127752
P00-202001	P4-0842	45	630	1892	60	54	20	18	35	14	2	127973
P00-202001	P4-1957	72	578	1587	60	144	40	53	11	8	1	127591
P00-202001	P4-1022	9	165	5248	60	750	20	24	7	18	2	127884
P00-202001	P4-0424	23	1066	8086	45	261	28	34	31	46	1	127965
P00-202001	P4-0935	14	200	300	45	60	30	40	5	14	1	127876
P00-202001	P4-1762	50	650	975	60	65	40	43	15	13	1	127647
P00-202001	P4-0649	16	408	2718	120	340	49	51	8	26	1	127752
P00-202001	P4-1927	57	1375	16288	60	452	30	38	36	24	1	127647
P00-202001	P4-1032	31	3003	8335	60	126	40	45	66	98	1	127612
P00-202001	P4-0909	45	580	879	60	68	40	45	13	13	1	128121
P00-202001	P4-2077	75	600	900	75	82	50	55	11	8	1	127591
P00-202001	P4-1044	25	630	3521	60	220	40	39	16	25	1	127884
P00-202001	P4-0204	6	300	450	53	56	35	38	8	54	1	128198
P00-202001	P4-1046	33	533	1913	120	239	55	67	8	16	1	127884
P00-202001	P4-0973	17	680	1020	90	93	60	62	11	40	1	127604
P00-202001	P4-1801	107	2142	6110	90	180	55	63	34	20	1	127612
P00-202001	P4-1902	29	850	3270	120	218	40	57	15	29	2	127591
P00-202001	P4-0851	10	82	3723	38	931	20	21	4	8	1	127761
P00-202001	P4-0914	124	2239	4130	75	92	50	50	45	18	1	128121
P00-202001	P4-0720	24	194	1011	60	202	34	39	5	8	1	127761
P00-202001	P4-1440	95	950	3437	60	149	40	41	23	10	1	127914
P00-202001	P4-0267	36	1185	6816	53	284	30	49	24	33	1	127736
P00-202001	P4-2075	38	420	1571	60	196	40	53	8	11	1	127591
P00-202001	P4-0941	12	290	435	38	54	25	36	8	24	1	127876
P00-202001	P4-2074	31	780	1176	60	51	40	34	23	25	1	127612
P00-202001	P4-0635	169	1688	14761	75	434	42	50	34	10	1	127752
P00-202001	P4-2029	23	640	5998	60	461	30	49	13	28	1	127612
P00-202001	P4-0359	25	480	720	60	80	40	53	9	19	1	127736
P00-202001	P4-0560	15	340	510	60	73	40	49	7	22	1	127965
P00-202001	P4-1937	17	1230	7372	60	230	40	38	32	71	1	127647
P00-202001	P4-1764	22	1124	3843	38	128	25	37	30	51	1	127647
P00-202001	P4-0945	45	1113	18966	196	1264	60	74	15	25	1	127876
P00-202001	P4-0931	47	189	2275	60	207	19	17	11	4	2	128121
P00-202001	P4-1451	155	1700	3455	60	105	40	52	33	11	1	127922
P00-202001	P4-1632	15	480	720	45	55	30	37	13	32	1	127710
P00-202001	P4-1779	18	160	240	30	80	20	53	3	9	1	127621
P00-202001	P4-1421	37	707	1779	60	162	40	64	11	19	1	127922
P00-202001	P4-0117	166	994	12058	240	464	30	38	26	6	2	128171
P00-202001	P4-0407	100	398	1317	180	263	78	80	5	4	1	127736
P00-202001	P4-1012	16	853	5952	120	397	50	57	15	54	1	127698
P00-202001	P4-0265	86	599	3912	120	230	30	35	17	7	2	127736
P00-202001	P4-0818	11	200	300	45	75	30	50	4	18	1	127761
P00-202001	P4-0807	47	1554	10971	180	549	109	78	20	33	1	127761
P00-202001	P4-1702	56	223	3934	60	656	40	37	6	4	1	127621
P00-202001	P4-0832	11	468	6765	60	564	40	39	12	41	1	127761
P00-202001	P4-0908	17	642	5290	60	331	40	40	16	38	1	128121
P00-202001	P4-1379	143	1716	14813	60	380	40	44	39	12	1	127922
P00-202001	P4-0910	44	440	1313	60	119	30	40	11	10	1	128121
P00-202001	P4-1056	19	232	5386	60	673	33	29	8	12	1	127884
P00-202001	P4-1424	13	200	3900	60	780	40	40	5	15	1	127922
P00-202001	P4-1037	67	1871	25549	60	406	20	30	63	28	2	127892
P00-202001	P4-1048	30	90	2761	60	920	30	30	3	3	1	127884
P00-202001	P4-0845	9	100	2772	45	693	25	25	4	11	1	127965
P00-202001	P4-1347	32	830	2410	75	142	50	49	17	26	1	127922
P00-202001	P4-1235	15	854	8910	120	469	40	45	19	56	1	127892
P00-202001	P4-0379	27	1895	13627	180	592	100	82	23	70	1	127736
P00-202001	P4-0918	14	432	2312	60	210	30	39	11	32	1	128121
P00-202001	P4-0915	43	300	1335	75	223	40	50	6	7	1	128121
P00-202001	P4-0283	127	380	1199	60	150	40	48	8	3	1	127957
P00-202001	P4-1935	67	870	2535	38	91	25	31	28	13	1	127647
P00-202001	P4-1051	16	330	974	128	162	50	55	6	21	1	127884
P00-202001	P4-0840	77	1990	6269	90	149	30	47	42	26	2	127965
P00-202001	P4-0929	30	502	1614	60	161	40	50	10	17	1	128121
P00-202001	P4-0134	23	570	3238	60	202	40	36	16	25	1	128171
P00-202001	P4-1404	49	730	2471	60	130	40	38	19	15	1	128155
P00-202001	P4-0419	69	756	4706	105	261	45	42	18	11	1	127957
P00-202001	P4-1432	50	700	1051	91	105	60	70	10	14	1	127906
P00-202001	P4-0963	7	190	285	75	95	50	63	3	26	1	127604
P00-202001	P4-1372	78	470	737	90	92	50	59	8	6	1	127931
P00-202001	P4-1021	35	1612	14103	742	742	90	85	19	46	2	127884
P00-202001	P4-0614	49	440	660	53	66	35	44	10	9	1	127752
P00-202001	P4-0243	18	590	888	113	111	75	74	8	32	1	127957
P00-202001	P4-2085	81	1940	2910	180	127	120	84	23	24	1	127591
P00-202001	P4-1008	32	1321	11882	60	305	20	34	39	41	2	127698
P00-202001	P4-0724	309	1235	3500	75	140	41	49	25	4	1	127761
P00-202001	P4-1049	40	1870	6299	120	170	40	51	37	47	2	127884
P00-202001	P4-0510	354	1417	3565	60	119	40	47	30	4	1	127965
P00-202001	P4-1945	33	465	1417	105	202	70	66	7	14	1	127647
P00-202001	P4-0953	29	1010	1515	60	84	40	56	18	35	1	127876
P00-202001	P4-2025	173	1040	1560	120	111	80	74	14	6	1	127591
P00-202001	P4-0346	74	890	2050	60	114	40	49	18	12	1	127736
P00-202001	P4-0956	108	2700	8100	255	270	85	90	30	25	2	127876
P00-202001	P4-1407	27	954	5750	60	319	40	53	18	36	1	128155
P00-202001	P4-1473	99	690	3611	68	258	40	49	14	7	1	128155
P00-202001	P4-0328	51	205	1027	514	514	103	103	2	4	1	127736
P00-202001	P4-1712	138	1930	2895	75	83	50	55	35	14	1	127701
P00-202001	P4-0823	123	613	3275	60	149	20	28	22	5	2	127761
P00-202001	P4-1783	17	240	376	60	63	40	40	6	14	1	127621
P00-202001	P4-0642	9	137	925	30	231	20	34	4	16	1	127752
P00-202001	P4-0309	27	273	1848	120	370	56	55	5	10	1	127957
P00-202001	P4-1968	73	220	330	53	55	35	37	6	3	1	127591
P00-202001	P4-0330	30	180	278	53	46	35	30	6	6	1	127736
P00-202001	P4-0108	3	20	30	30	30	20	20	1	7	1	128198
P00-202001	P4-1312	79	5543	18961	75	195	40	57	97	70	1	127931
P00-202001	P4-0343	20	200	300	75	60	50	40	5	10	1	127736
P00-202001	P4-0800	64	1030	1548	90	91	60	61	17	16	1	127761
P00-202001	P4-1017	8	140	210	53	53	35	35	4	17	1	127884
P00-202001	P4-2078	23	320	480	53	60	35	40	8	14	1	127591
P00-202001	P4-2084	57	740	1110	30	53	20	35	21	13	1	127591
P00-202001	P4-1481	22	430	671	60	75	40	48	9	20	1	128155
P00-202001	P4-1938	33	3045	9607	60	150	40	48	64	93	1	127647
P00-202001	P4-0342	168	840	1280	60	75	40	49	17	5	2	127736
P00-202001	P4-1033	81	2356	7795	90	139	30	42	56	29	2	127698
P00-202001	P4-2067	283	850	1275	45	64	30	43	20	3	1	127612
P00-202001	P4-0392	37	558	7043	68	587	40	47	12	15	1	127736
P00-202001	P4-1733	27	1124	2405	60	115	40	54	21	42	1	127621
P00-202001	P4-1342	6	130	199	53	50	35	33	4	21	1	127922
P00-202001	P4-0139	88	530	795	90	88	60	59	9	6	1	128163
P00-202001	P4-2044	186	930	1397	60	93	40	62	15	5	1	127591
P00-202001	P4-1723	38	490	1458	60	122	40	41	12	13	1	127621
P00-202001	P4-0977	15	30	1474	737	737	15	15	2	2	1	127604
P00-202001	P4-2037	14	267	1120	113	280	64	67	4	19	1	127612
P00-202001	P4-1488	70	626	4539	30	267	20	37	17	9	1	128155
P00-202001	P4-0947	85	2457	23534	120	341	30	36	69	29	2	127884
P00-202001	P4-0617	85	1441	5504	60	178	40	46	31	17	1	127752
P00-202001	P4-0163	100	300	913	120	114	40	38	8	3	2	128198
P00-202001	P4-2086	258	1290	1935	75	97	50	64	20	5	1	127591
P00-202001	P4-1476	40	520	780	90	98	60	65	8	13	1	128155
P00-202001	P4-0715	37	440	660	90	94	60	63	7	12	1	127752
P00-202001	P4-1040	24	509	2212	60	246	40	57	9	21	1	127892
P00-202001	P4-0964	10	350	526	75	105	50	70	5	34	1	127604
P00-202001	P4-0729	28	500	1516	60	76	20	25	20	18	2	127761
P00-202001	P4-1499	101	1413	4762	60	140	40	42	34	14	1	128155
P00-202001	P4-0972	17	170	255	120	85	80	57	3	10	1	127604
P00-202001	P4-0911	29	582	9064	120	336	14	22	27	20	2	128139
P00-202001	P4-0951	163	2446	8761	90	204	48	57	43	15	1	127604
P00-202001	P4-0912	38	800	1875	105	134	60	57	14	21	1	128121
P00-202001	P4-0975	11	500	750	60	68	40	45	11	44	1	127604
P00-202001	P4-1926	40	3612	12446	60	146	36	42	85	90	1	127647
P00-202001	P4-0562	18	160	240	53	60	35	40	4	9	1	127965
P00-202001	P4-1025	11	320	480	30	44	20	29	11	28	1	127884
P00-202001	P4-1221	12	370	555	30	50	20	34	11	31	1	127892
P00-202001	P4-0949	36	724	2524	90	229	56	66	11	20	1	127876
P00-202001	P4-1327	9	190	285	38	48	25	32	6	22	1	128155
P00-202001	P4-1354	24	580	870	90	87	60	58	10	24	1	127922
P00-202001	P4-1366	36	1010	3937	90	187	40	48	21	28	1	127931
P00-202001	P4-1222	56	280	498	75	83	45	47	6	5	1	127892
P00-202001	P4-1024	27	455	4491	90	236	20	24	19	17	2	127884
P00-202001	P4-0174	16	109	938	20	188	10	22	5	7	3	128198
P00-202001	P4-2061	67	1207	2530	90	133	60	64	19	18	1	127612
P00-202001	P4-0970	16	390	585	30	45	20	30	13	25	1	127604
P00-202001	P4-2073	35	600	900	60	69	40	46	13	17	1	127612
P00-202001	P4-1730	11	328	1931	60	193	25	33	10	30	1	127621
P00-202001	P4-1731	112	562	2282	75	176	43	43	13	5	1	127621
P00-202001	P4-0916	40	1042	10037	120	346	30	36	29	26	2	127876
P00-202001	P4-0983	31	650	1806	120	226	80	81	8	21	1	127876
P00-202001	P4-1456	13	100	150	45	50	30	33	3	8	1	127922
P00-202001	P4-0721	17	99	868	868	868	99	99	1	6	1	127761
P00-202001	P4-0402	24	308	1901	90	380	50	62	5	13	1	127736
P00-202001	P4-1932	46	928	4941	90	206	30	39	24	20	2	127647
P00-202001	P4-0227	28	470	705	45	47	30	31	15	17	1	128198
P00-202001	P4-1780	45	1137	6221	60	194	20	36	32	25	2	127621
P00-202001	P4-1009	5	270	405	60	51	40	34	8	56	1	127698
P00-202001	P4-1787	10	523	2168	60	167	30	40	13	50	1	127621
P00-202001	P4-0229	47	1458	2906	105	126	60	63	23	31	1	128198
P00-202001	P4-0228	27	1610	2433	60	76	40	50	32	60	1	128198
P00-202001	P4-0936	28	564	7325	60	523	40	40	14	20	1	127876
P00-202001	P4-0561	13	280	429	42	54	25	35	8	21	1	127965
P00-202001	P4-1350	293	1760	2662	90	111	60	73	24	6	1	127922
P00-202001	P4-2088	92	460	712	131	119	80	77	6	5	1	127591
P00-202001	P4-2062	20	240	360	60	90	40	60	4	12	1	127612
P00-202001	P4-1946	21	600	900	60	75	40	50	12	29	1	127647
P00-202001	P4-1362	262	1570	2355	90	102	60	68	23	6	1	127931
P00-202001	P4-1477	7	160	240	45	40	30	27	6	22	1	128155
P00-202001	P4-1614	63	1007	2230	60	117	40	53	19	16	1	127728
P00-202001	P4-0329	61	363	5585	426	931	45	61	6	6	1	127736
P00-202001	P4-1052	59	710	9246	60	462	40	35	20	12	1	127884
P00-202001	P4-1343	16	783	1893	60	82	40	34	23	49	1	127922
P00-202001	P4-0943	5	200	302	45	60	30	40	5	44	1	127876
P00-202001	P4-0504		130	195	30	39	20	26	5			
P00-202001	P4-1963	29	530	795	98	99	65	66	8	18	1	127591
P00-202001	P4-0564	11	120	180	60	60	40	40	3	11	1	127965
P00-202001	P4-0400	52	262	6235	45	1247	30	52	5	5	1	127736
P00-202001	P4-1915	61	610	915	60	65	40	44	14	10	1	127591
P00-202001	P4-0507	7	20	30	30	30	20	20	1	3	1	127965
P00-202001	P4-0571	130	1819	8488	120	354	80	76	24	14	1	127965
P00-202001	P4-0707	36	510	768	60	85	40	57	9	14	1	127752
P00-202001	P4-0831	53	210	630	60	79	20	26	8	4	2	127761
P00-202001	P4-2083	29	350	525	60	66	40	44	8	12	1	127591
P00-202001	P4-0811	11	827	5559	90	347	45	52	16	72	1	127761
P00-202001	P4-1393	360	1802	7581	120	161	24	38	47	5	2	127931
P00-202001	P4-0939	14	386	1299	60	144	40	43	9	27	1	127876
P00-202001	P4-1740	95	1430	2145	60	61	40	41	35	15	1	127621
P00-202001	P4-0969	23	701	3139	43	224	25	50	14	30	1	127604
P00-202001	P4-1965	46	370	555	90	79	60	53	7	8	1	127591
P00-202001	P4-1729	46	230	346	60	69	40	46	5	5	1	127621
P00-202001	P4-0317	24	288	4120	60	515	30	36	8	12	1	127736
P00-202001	P4-0960	24	1200	1800	90	100	60	67	18	50	1	127604
P00-202001	P4-1420	81	570	855	90	78	60	52	11	7	1	127922
P00-202001	P4-1219	4	170	255	30	36	20	24	7	42	1	127892
P00-202001	P4-0502	20	180	295	30	42	20	26	7	9	1	127965
P00-202001	P4-1753	94	2350	7099	90	182	60	60	39	25	1	127647
P00-202001	P4-0136	14	109	884	442	442	55	55	2	8	1	128171
P00-202001	P4-0336	69	832	2671	60	127	40	40	21	12	1	127736
P00-202001	P4-0979	57	630	2385	120	265	80	70	9	11	1	128121
P00-202001	P4-1774	29	230	1035	135	259	60	58	4	8	1	127621
P00-202001	P4-2082	63	887	5650	75	404	50	63	14	14	1	127591
P00-202001	P4-1635	46	830	1268	45	60	30	40	21	18	1	127710
P00-202001	P4-0305	26	155	952	90	317	60	52	3	6	1	127744
P00-202001	P4-0566	13	129	913	60	304	40	43	3	10	1	127965
P00-202001	P4-2032	23	70	824	412	412	35	35	2	3	1	127612
P00-202001	P4-0839	65	784	3321	75	166	45	39	20	12	1	127965
P00-202001	P4-1159	65	980	1477	90	82	60	54	18	15	1	127591
P00-202001	P4-2090	7	60	90	90	90	60	60	1	9	1	127591
P00-202001	P4-2068	21	350	550	30	42	20	27	13	17	1	127612
P00-202001	P4-1633	32	290	435	60	62	40	41	7	9	1	127698
P00-202001	P4-0824	30	180	270	60	54	40	36	5	6	1	127761
P00-202001	P4-0718	25	450	675	68	68	45	45	10	18	1	127761
P00-202001	P4-1459	27	380	1236	53	155	35	48	8	14	1	127922
P00-202001	P4-0396	27	160	258	78	86	50	53	3	6	1	127736
P00-202001	P4-2051	19	360	540	30	77	20	51	7	19	1	127591
P00-202001	P4-0711	10	30	45	23	23	15	15	2	3	1	127752
P00-202001	P4-1328	20	101	872	60	291	31	34	3	5	1	128155
P00-202001	P4-1210	24	340	1601	60	146	40	31	11	14	1	127698
P00-202001	P4-1901	33	200	300	68	75	45	50	4	6	1	127591
P00-202001	P4-0270	39	464	8215	637	747	30	42	11	12	2	127957
P00-202001	P4-1720	37	1250	1878	60	82	40	54	23	34	1	127701
P00-202001	P4-0348	29	260	413	45	46	30	29	9	9	1	127736
P00-202001	P4-0415	211	422	8702	847	870	35	42	10	2	1	127736
P00-202001	P4-0933	15	935	2848	90	158	50	52	18	61	1	127876
P00-202001	P4-1339	102	614	2361	60	169	40	44	14	6	1	127922
P00-202001	P4-1019	13	120	180	38	45	25	30	4	9	1	127884
P00-202001	P4-0327	37	220	710	102	89	20	28	8	6	1	127736
P00-202001	P4-1419	47	611	8963	60	640	40	44	14	13	1	127922
P00-202001	P4-1756	44	480	1549	135	194	45	60	8	11	2	127647
P00-202001	P4-0652	68	341	1231	45	176	30	49	7	5	1	127752
P00-202001	P4-0706		130	390	60	78	20	26	5			
P00-202001	P4-1757	14	735	1822	53	101	35	41	18	53	1	127647
P00-202001	P4-1452	17	290	435	60	62	40	41	7	17	1	127922
P00-202001	P4-0341	295	590	885	68	89	45	59	10	2	2	127736
P00-202001	P4-1726	12	240	360	60	60	40	40	6	20	1	127621
P00-202001	P4-0959	21	350	525	60	75	40	50	7	17	1	127604
P00-202001	P4-1713	290	870	4062	60	214	40	46	19	3	1	127701
P00-202001	P4-1230	3	60	90	45	45	30	30	2	23	1	127892
P00-202001	P4-0401	37	110	165	38	41	25	28	4	3	1	127736
P00-202001	P4-1423	13	310	2966	53	371	30	39	8	24	1	127922
P00-202001	P4-2065	27	515	1492	75	166	50	57	9	19	1	127612
P00-202001	P4-0836	12	120	180	60	60	40	40	3	10	1	127761
P00-202001	P4-1356	28	250	375	68	94	45	63	4	9	1	127922
P00-202001	P4-0646	3	120	180	90	90	60	60	2	39	1	127752
P00-202001	P4-0835	4	40	60	30	30	20	20	2	10	1	127965
P00-202001	P4-1028	13	290	910	30	101	20	32	9	23	1	127884
P00-202001	P4-0388	76	378	4885	60	543	40	42	9	5	1	127736
P00-202001	P4-1029	9	180	270	60	45	40	30	6	21	1	127884
P00-202001	P4-0364	62	680	1020	90	93	60	62	11	11	1	127736
